State,City,Population,ViolentCrime,VCRate,Relativity,CityRisk
MISSOURI,Rolla,20045,95.25,0.004751808,0.712389689,Low
MISSOURI,Scott City,21416,101,0.0047161,0.707036308,Low
MISSOURI,Sedalia,21555.57143,152.7142857,0.007084678,1.062132813,Default
MISSOURI,Sikeston,16351.57143,207.4285714,0.012685544,1.901812867,High
MISSOURI,Springfield,166362.125,2126.375,0.012781605,1.916214399,High
MISSOURI,St. Charles,68576.85714,129.4285714,0.001887351,0.282951031,Low
MISSOURI,St. Joseph,76784.25,391.7142857,0.005101493,0.764814239,Low
MISSOURI,St. Louis,313135.75,5705.375,0.018220133,2.731556845,High
MISSOURI,St. Peters,56450.125,106.625,0.001888835,0.283173649,Low
MISSOURI,St. Ann,12901.14286,67.42857143,0.005226558,0.783564001,Default
MISSOURI,Town and Country,11018.28571,4,0.000363033,0.05442578,Low
MISSOURI,Troy,11520.85714,33,0.00286437,0.429425519,Low
MISSOURI,Union,10954.14286,40.71428571,0.003716793,0.557220545,Low
MISSOURI,University City,34973.14286,186.5714286,0.005334706,0.799777489,Default
MISSOURI,Warrensburg,20117.375,48.5,0.002410851,0.361434103,Low
MISSOURI,Washington,14026,27.625,0.001969557,0.295275323,Low
MISSOURI,Webb City,11112.14286,13,0.001169891,0.175389761,Low
MISSOURI,Webster Groves,23094.42857,26.42857143,0.00114437,0.171563607,Low
MISSOURI,Wentzville,36181.875,63,0.001741203,0.261040674,Low
MISSOURI,West Plains,12293.125,42,0.003416544,0.512207217,Low
MONTANA,Billings,109721.75,470.2857143,0.004286167,1.258583246,High
MONTANA,Bozeman,43815.875,105,0.002396392,0.703672689,Low
MONTANA,Great Falls,59224.85714,189.2857143,0.003196052,0.93848363,Default
MONTANA,Helena,30739.625,174.625,0.005680778,1.668094842,High
MONTANA,Kalispell,22233.5,70.375,0.003165269,0.929444493,Default
MONTANA,Missoula,71468.5,300.625,0.004206399,1.235160265,High
NEBRASKA,Beatrice,12187.28571,58,0.004759058,1.139872913,Default
NEBRASKA,Bellevue,53853.14286,82,0.00152266,0.364702072,Low
NEBRASKA,Columbus,22869.14286,23.85714286,0.001043202,0.249864166,Low
NEBRASKA,Fremont,26437.14286,53.14285714,0.002010159,0.481466212,Low
NEBRASKA,Grand Island,51207.57143,171.4285714,0.003347719,0.801833984,Default
NEBRASKA,Hastings,24929.28571,57.57142857,0.002309389,0.553136865,Low
NEBRASKA,Kearney,32772.5,74.66666667,0.002278333,0.545698329,Low
NEBRASKA,La Vista,17242.33333,16,0.000927949,0.222259012,Low
NEBRASKA,Lexington,10142.57143,18.28571429,0.001802868,0.431816554,Low
NEBRASKA,Lincoln,277198.2857,1021.285714,0.003684315,0.882454149,Default
NEBRASKA,Norfolk,24470.875,33.125,0.00135365,0.324221508,Low
NEBRASKA,North Platte,24183,79.16666667,0.00327365,0.784093071,Default
NEBRASKA,Omaha,446143.25,2584,0.005791862,1.387246428,High
NEBRASKA,Papillion,20806.5,24,0.001153486,0.276278852,Low
NEBRASKA,Scottsbluff,15243.28571,46,0.003017722,0.722794226,Low
NEBRASKA,South Sioux City,13215.71429,24.42857143,0.001848449,0.442733987,Low
NEVADA,Boulder City,15622,15.375,0.000984189,0.165009184,Low
NEVADA,Elko,20342.5,88.5,0.004350498,0.729404725,Low
NEVADA,Henderson,288321,504.625,0.001750219,0.293441891,Low
NEVADA,Las Vegas Metropolitan Police Department,1575437,11578.125,0.007349151,1.232159187,High
NEVADA,Mesquite,17650.5,24.625,0.001395145,0.233910034,Low
NEVADA,North Las Vegas,236154.25,2086.75,0.008836386,1.481508961,High
NEVADA,Reno,242199.75,1419.75,0.005861897,0.982806032,Default
NEVADA,Sparks,97543.375,379.75,0.00389314,0.652724074,Low
NEW HAMPSHIRE,Amherst,11272.375,5.375,0.000476829,0.216078164,Low
NEW HAMPSHIRE,Bedford,22127,12.25,0.000553622,0.250877315,Low
NEW HAMPSHIRE,Claremont,13001.28571,36.85714286,0.002834884,1.284645216,High
NEW HAMPSHIRE,Concord,42788.625,97.25,0.0022728,1.029933346,Default
NEW HAMPSHIRE,Conway,10051,28,0.002785792,1.262398874,High
NEW HAMPSHIRE,Derry,33415.375,46.875,0.001402797,0.635686197,Low
NEW HAMPSHIRE,Dover,30990.25,38,0.001226192,0.555656446,Low
NEW HAMPSHIRE,Durham,16137.25,14.5,0.000898542,0.407179885,Low
NEW HAMPSHIRE,Exeter,14782.875,19.25,0.001302182,0.590091922,Low
NEW HAMPSHIRE,Goffstown,17940.625,21.75,0.001212332,0.54937581,Low
NEW HAMPSHIRE,Hampton,15409.875,26.125,0.001695341,0.768254342,Low
NEW HAMPSHIRE,Hanover,11391.25,12.5,0.001097333,0.497263371,Low
NEW HAMPSHIRE,Hooksett,14006.375,18.625,0.001329752,0.602585077,Low
NEW HAMPSHIRE,Hudson,24979.375,30.875,0.00123602,0.560109887,Low
NEW HAMPSHIRE,Keene,23186.375,56.625,0.002442167,1.106682901,Default
NEW HAMPSHIRE,Laconia,16298.375,60.75,0.003727365,1.689078432,High
NEW HAMPSHIRE,Lebanon,13580.75,34.625,0.002549565,1.155350796,Default
NEW HAMPSHIRE,Londonderry,25294.125,26.625,0.001052616,0.47699936,Low
NEW HAMPSHIRE,Manchester,110876,702.75,0.006338162,2.872176634,High
NEW HAMPSHIRE,Merrimack,25692,5.571428571,0.000216855,0.09826899,Low
NEW HAMPSHIRE,Milford,15363.75,17.75,0.001155317,0.523538912,Low
NEW HAMPSHIRE,Nashhua,86870,204,0.002348337,1.064163077,Default
NEW HAMPSHIRE,Nashua,88042.85714,162.8571429,0.001849748,0.838224835,Default
NEW HAMPSHIRE,Pelham,13413.625,11.875,0.000885294,0.401176327,Low
NEW HAMPSHIRE,Portsmouth,21597.75,37.875,0.001753655,0.794679431,Default
NEW HAMPSHIRE,Raymond,10331,16.75,0.001621334,0.734717341,Low
NEW HAMPSHIRE,Rochester,30371.14286,108.4285714,0.003570118,1.6178209,High
NEW HAMPSHIRE,Salem,29085.75,42.125,0.001448304,0.656307681,Low
NEW HAMPSHIRE,Somersworth,11822.5,40,0.003383379,1.533198935,High
NEW HAMPSHIRE,Windham,14430.125,7.5,0.000519746,0.235526084,Low
NEW JERSEY,Aberdeen Township,18379.875,16.625,0.000904522,0.290007345,Low
NEW JERSEY,Asbury Park,15755.125,217.5,0.013805032,4.426162004,Very High
NEW JERSEY,Atlantic City,38940.71429,506.7142857,0.013012455,4.172046426,Very High
NEW JERSEY,Barnegat Township,22318.625,17.25,0.000772897,0.247805854,Low
NEW JERSEY,Bayonne,65839,140.625,0.002135892,0.684808602,Low
NEW JERSEY,Beachwood,11212.25,6.625,0.000590872,0.189444939,Low
NEW JERSEY,Belleville,36299.75,82.875,0.002283074,0.731997849,Low
NEW JERSEY,Bellmawr,11453.25,12.375,0.001080479,0.346422718,Low
NEW JERSEY,Bergenfield,27458.625,9.875,0.000359632,0.11530502,Low
NEW JERSEY,Berkeley Heights Township,13544.71429,2.5,0.000184574,0.059177969,Low
NEW JERSEY,Berkeley Township,41809.16667,37.83333333,0.000904905,0.290130237,Low
NEW JERSEY,Bernards Township,26992.875,3.166666667,0.000117315,0.037613444,Low
NEW JERSEY,Bloomfield,48657.875,82.25,0.001690374,0.541966778,Low
NEW JERSEY,Bordentown Township,11813.375,12.25,0.00103696,0.332469642,Low
NEW JERSEY,Bound Brook,10592.875,14.875,0.001404246,0.450228543,Low
NEW JERSEY,Branchburg Township,14615.75,4.375,0.000299335,0.095972509,Low
NEW JERSEY,Brick Township,75495,82.625,0.001094443,0.350899848,Low
NEW JERSEY,Bridgeton,24987.5,266.875,0.01068034,3.42432505,Very High
NEW JERSEY,Bridgewater Township,45037.5,14.625,0.000324729,0.104114567,Low
NEW JERSEY,Burlington Township,22731.125,31.125,0.001369268,0.439013957,Low
NEW JERSEY,Camden,77665,1993,0.025661495,8.227574997,Very High
NEW JERSEY,Camden County Police Department,73569.66667,1273,0.017303327,5.547783607,Very High
NEW JERSEY,Carteret,24041.375,42,0.001746988,0.560118459,Low
NEW JERSEY,Cedar Grove Township,12567.375,3.375,0.000268553,0.086103162,Low
NEW JERSEY,Chatham Township,10521.25,1.5,0.000142569,0.045710273,Low
NEW JERSEY,Cherry Hill Township,71263.375,96,0.001347116,0.431911477,Low
NEW JERSEY,Cinnaminson Township,16659,19,0.001140525,0.365674411,Low
NEW JERSEY,Clark Township,15580.25,5.25,0.000336965,0.108037563,Low
NEW JERSEY,Cliffside Park,25091.875,28.375,0.001130844,0.362570656,Low
NEW JERSEY,Clifton,85662.625,165.375,0.001930539,0.618968255,Low
NEW JERSEY,Clinton Township,13020.875,2.375,0.000182399,0.058480805,Low
NEW JERSEY,Collingswood,13922.125,23.75,0.001705918,0.546950449,Low
NEW JERSEY,Colts Neck Township,10018.625,4.75,0.000474117,0.15201113,Low
NEW JERSEY,Cranford Township,23884.125,5.875,0.000245979,0.078865749,Low
NEW JERSEY,Delran Township,16730.5,12.125,0.000724724,0.232360726,Low
NEW JERSEY,Denville Township,16789.5,4.125,0.000245689,0.078772765,Low
NEW JERSEY,Deptford Township,30479.375,63.25,0.002075174,0.665341128,Low
NEW JERSEY,Dover,18241.75,34,0.001863856,0.597588615,Low
NEW JERSEY,Dumont,17834,6.625,0.000371481,0.119104184,Low
NEW JERSEY,East Brunswick Township,48416.5,29.25,0.000604133,0.193696769,Low
NEW JERSEY,East Greenwich Township,10356.375,5,0.000482794,0.154793291,Low
NEW JERSEY,East Hanover Township,11233.75,7.125,0.000634249,0.203352732,Low
NEW JERSEY,East Orange,64731.25,397.375,0.006138843,1.968232709,High
NEW JERSEY,East Windsor Township,27498.28571,18.71428571,0.000680562,0.2182014,Low
NEW JERSEY,Eatontown,12336.75,32.375,0.002624273,0.841393031,Default
NEW JERSEY,Edgewater,12256.625,8.875,0.000724098,0.232159982,Low
NEW JERSEY,Edison Township,101692.25,108.375,0.001065715,0.341689121,Low
NEW JERSEY,Egg Harbor Township,43550.5,78.625,0.001805375,0.578838502,Low
NEW JERSEY,Elizabeth,128464,1029.125,0.008010999,2.568482348,High
NEW JERSEY,Elmwood Park,20227.625,28.875,0.001427503,0.457685335,Low
NEW JERSEY,Englewood,28225.25,78.75,0.002790055,0.894545968,Default
NEW JERSEY,Evesham Township,45513,30.125,0.000661899,0.212217645,Low
NEW JERSEY,Ewing Township,36421,71,0.001949425,0.625023549,Low
NEW JERSEY,Fair Lawn,33332.5,19.125,0.000573764,0.183960022,Low
NEW JERSEY,Fairview,14361.625,22.875,0.001592786,0.510678316,Low
NEW JERSEY,Florence Township,12539,14.625,0.001166361,0.373958036,Low
NEW JERSEY,Florham Park,11771.625,4.25,0.000361038,0.115755706,Low
NEW JERSEY,Fort Lee,36986.125,26.625,0.000719865,0.230802592,Low
NEW JERSEY,Franklin Lakes,10911.625,3.125,0.000286392,0.091822791,Low
NEW JERSEY,"Franklin Township, Gloucester County",16589.875,12.375,0.000745937,0.239161898,Low
NEW JERSEY,"Franklin Township, Somerset County",65824.375,59.125,0.000898223,0.287987944,Low
NEW JERSEY,Freehold,12055.5,37.5,0.003110613,0.997323237,Default
NEW JERSEY,Freehold Borough,11853,21.25,0.001792795,0.574805014,Low
NEW JERSEY,Freehold Township,35555.85714,36,0.001012491,0.324624464,Low
NEW JERSEY,Galloway Township,37049.375,77.28571429,0.002086019,0.668818437,Low
NEW JERSEY,Garfield,31647.875,67.125,0.002120995,0.680032457,Low
NEW JERSEY,Glassboro,19415.5,29.875,0.001538719,0.493343297,Low
NEW JERSEY,Glen Rock,11910.125,2.5,0.000209905,0.067299771,Low
NEW JERSEY,Gloucester City,11309.57143,24.14285714,0.002134728,0.684435322,Low
NEW JERSEY,Gloucester Township,63964.875,123.25,0.001926839,0.617782028,Low
NEW JERSEY,Guttenberg,11519.5,27.125,0.002354703,0.754963604,Low
NEW JERSEY,Hackensack,44567,98.85714286,0.002218169,0.711188215,Low
NEW JERSEY,Haddon Township,14592.5,20.75,0.001421963,0.455909138,Low
NEW JERSEY,Haddonfield,11420.75,5.875,0.000514415,0.164931323,Low
NEW JERSEY,"Hamilton Township, Mercer County",88504.57143,151.2857143,0.001709355,0.548052438,Low
NEW JERSEY,"Hamilton Township, Atlantic County",26528.375,46.875,0.001766976,0.566526893,Low
NEW JERSEY,Hammonton,14551.875,15.25,0.001047975,0.336001167,Low
NEW JERSEY,Hanover Township,14433.375,9.5,0.000658197,0.211030684,Low
NEW JERSEY,Harrison,16043.375,48.75,0.003038637,0.97424634,Default
NEW JERSEY,Harrison Township,12878.25,5.125,0.000397958,0.12759302,Low
NEW JERSEY,Hasbrouck Heights,12122.625,3.75,0.000309339,0.099180089,Low
NEW JERSEY,Hawthorne,18955.5,5.142857143,0.000271312,0.086987954,Low
NEW JERSEY,Hazlet Township,20082.5,13,0.00064733,0.207546529,Low
NEW JERSEY,Highland Park,14245.625,7.125,0.000500154,0.16035897,Low
NEW JERSEY,Hillsborough Township,39633.625,10.875,0.000274388,0.087974208,Low
NEW JERSEY,Hillsdale,10473.375,2.285714286,0.00021824,0.069972145,Low
NEW JERSEY,Hillside Township,21929.5,72.875,0.003323149,1.065466344,Default
NEW JERSEY,Hoboken,53637.25,130.625,0.002435341,0.780817787,Default
NEW JERSEY,Holmdel Township,16674.875,8.75,0.000524742,0.168242365,Low
NEW JERSEY,Hopatcong,14527.875,8.25,0.000567874,0.182071408,Low
NEW JERSEY,Hopewell Township,18074.5,6.875,0.00038037,0.121954073,Low
NEW JERSEY,Howell Township,52014,39,0.000749798,0.240399883,Low
NEW JERSEY,Irvington,54358.75,553.625,0.010184653,3.265398053,Very High
NEW JERSEY,Jackson Township,56553.5,27.42857143,0.000485002,0.155501148,Low
NEW JERSEY,Jefferson Township,21378,8.875,0.000415146,0.133104024,Low
NEW JERSEY,Jersey City,263046.5,1441.625,0.005480495,1.757153391,High
NEW JERSEY,Kearny,41922,70.375,0.001678713,0.538228031,Low
NEW JERSEY,Kinnelon,10295.25,3.125,0.000303538,0.097320207,Low
NEW JERSEY,Lacey Township,28447.375,19.625,0.00068987,0.221185863,Low
NEW JERSEY,Lakewood Township,98405.5,135.125,0.001373145,0.440256962,Low
NEW JERSEY,"Lawrence Township, Mercer County",32972.75,39.625,0.00120175,0.385304431,Low
NEW JERSEY,Lincoln Park,10417.5,5,0.000479962,0.153885037,Low
NEW JERSEY,Linden,41976.875,136.625,0.003254768,1.043542085,Default
NEW JERSEY,Lindenwold,17456.25,118.125,0.006766917,2.169605465,High
NEW JERSEY,Little Egg Harbor Township,20737,20.875,0.001006655,0.322753124,Low
NEW JERSEY,Little Falls Township,14484.25,14.5,0.001001087,0.320968112,Low
NEW JERSEY,Little Ferry,10870.625,11.5,0.001057897,0.339182333,Low
NEW JERSEY,Livingston Township,29810.625,13.625,0.000457052,0.14653971,Low
NEW JERSEY,Lodi,24661.125,36.875,0.001495268,0.479412156,Low
NEW JERSEY,Long Branch,30635.625,110,0.003590591,1.151213405,Default
NEW JERSEY,Lower Township,22066.5,32.625,0.001478485,0.47403124,Low
NEW JERSEY,Lumberton Township,12396.125,16.375,0.001320977,0.423531054,Low
NEW JERSEY,Lyndhurst Township,22066,14.875,0.000674114,0.216134083,Low
NEW JERSEY,Madison,16179.125,3.75,0.00023178,0.074313229,Low
NEW JERSEY,Mahwah Township,26490.28571,5.571428571,0.00021032,0.067432587,Low
NEW JERSEY,Manalapan Township,39889.375,19.5,0.000488852,0.156735465,Low
NEW JERSEY,Manchester Township,43413.5,16.5,0.000380066,0.121856596,Low
NEW JERSEY,Mantua Township,15021.57143,8,0.000532567,0.170751496,Low
NEW JERSEY,Manville,10393,10.125,0.000974213,0.312351792,Low
NEW JERSEY,Maple Shade Township,18933.375,39.375,0.002079661,0.66677979,Low
NEW JERSEY,Maplewood Township,24661.75,32.625,0.001322899,0.424147124,Low
NEW JERSEY,Marlboro Township,40436.75,13.625,0.000336946,0.10803144,Low
NEW JERSEY,Medford Township,23399.125,20.625,0.000881443,0.282607861,Low
NEW JERSEY,Metuchen,13962,8.125,0.000581937,0.186580234,Low
NEW JERSEY,Middle Township,18646.5,46.375,0.002487062,0.797400484,Default
NEW JERSEY,Middlesex,13841.75,8.25,0.000596023,0.191096549,Low
NEW JERSEY,Middlesex Borough,13795.75,7.5,0.000543646,0.174303395,Low
NEW JERSEY,Middletown Township,65916.625,29.75,0.000451328,0.144704456,Low
NEW JERSEY,Millburn Township,20278.5,7.875,0.000388342,0.124510115,Low
NEW JERSEY,Millville,28261.25,192.75,0.006820293,2.186718693,High
NEW JERSEY,Monroe Township,37278.5,42,0.001126655,0.361227461,Low
NEW JERSEY,"Monroe Township, Gloucester County",36761.5,39,0.001060893,0.340142799,Low
NEW JERSEY,"Monroe Township, Middlesex County",43558.25,9.625,0.000220968,0.070846796,Low
NEW JERSEY,Montclair,38343.875,52,0.001356149,0.434807715,Low
NEW JERSEY,Montgomery Township,23009.875,4.5,0.000195568,0.062702976,Low
NEW JERSEY,Montville Township,21694.125,6.125,0.000282335,0.09052194,Low
NEW JERSEY,Moorestown Township,20543.14286,18.14285714,0.000883159,0.283157906,Low
NEW JERSEY,Morris Township,22489,8,0.000355729,0.114053795,Low
NEW JERSEY,Morristown,18845,55.375,0.002938445,0.942122759,Default
NEW JERSEY,Mount Laurel Township,41708.75,37.75,0.000905086,0.290188154,Low
NEW JERSEY,Mount Olive Township,28945.25,11,0.000380028,0.121844317,Low
NEW JERSEY,Neptune Township,27758,145.125,0.005228222,1.676269947,High
NEW JERSEY,New Brunswick,56655.375,354.875,0.006263748,2.008279637,High
NEW JERSEY,New Milford,16673.75,2.5,0.000149936,0.04807249,Low
NEW JERSEY,New Providence,12779.85714,2,0.000156496,0.050175752,Low
NEW JERSEY,Newark,280723.5714,2676.428571,0.009534036,3.056797536,Very High
NEW JERSEY,North Arlington,15769.875,13.125,0.000832283,0.266846161,Low
NEW JERSEY,North Bergen Township,62643,101.625,0.001622288,0.520137191,Low
NEW JERSEY,North Brunswick Township,42159.75,56.375,0.001337176,0.428724621,Low
NEW JERSEY,North Plainfield,21999,49.375,0.00224442,0.719604825,Low
NEW JERSEY,Nutley Township,28632.25,23.875,0.00083385,0.26734853,Low
NEW JERSEY,Oakland,13057.25,5.5,0.000421222,0.135051953,Low
NEW JERSEY,Ocean City,11313.125,10.875,0.000961273,0.308202798,Low
NEW JERSEY,"Ocean Township, Monmouth County",27042.75,32.125,0.001187934,0.380874749,Low
NEW JERSEY,Old Bridge Township,66653.625,39.25,0.000588865,0.18880165,Low
NEW JERSEY,Orange,30667.2,326.4,0.010643293,3.412447057,Very High
NEW JERSEY,Orange City,30586.33333,220.3333333,0.007203653,2.309631453,High
NEW JERSEY,Palisades Park,20692.28571,17.14285714,0.000828466,0.265622364,Low
NEW JERSEY,Paramus,26774.625,29.875,0.001115795,0.357745694,Low
NEW JERSEY,Parsippany-Troy Hills Township,53342.25,31.375,0.000588183,0.188582896,Low
NEW JERSEY,Passaic,70727,422.375,0.005971906,1.914709382,High
NEW JERSEY,Paterson,146451.875,1239.875,0.008466092,2.714393862,High
NEW JERSEY,Pemberton Township,27649.125,97.375,0.003521811,1.129161277,Default
NEW JERSEY,Pennsauken Township,35687.125,102.5,0.002872184,0.920878219,Default
NEW JERSEY,Pennsville Township,12824,12.5,0.000974735,0.312518982,Low
NEW JERSEY,Pequannock Township,15456.375,5.375,0.000347753,0.111496368,Low
NEW JERSEY,Perth Amboy,52284.125,205.875,0.00393762,1.262477554,High
NEW JERSEY,Phillipsburg,14511.875,30,0.002067272,0.66280782,Low
NEW JERSEY,Pine Hill,10506.125,34.375,0.003271901,1.049035151,Default
NEW JERSEY,Piscataway Township,57997.25,49.125,0.000847023,0.271572043,Low
NEW JERSEY,Plainfield,50792,316.25,0.006226374,1.996296833,High
NEW JERSEY,Plainsboro Township,23367,7.571428571,0.000324022,0.103887852,Low
NEW JERSEY,Pleasantville,20614.5,124.875,0.006057629,1.942193934,High
NEW JERSEY,Point Pleasant,18582.625,12,0.000645765,0.207044682,Low
NEW JERSEY,Pompton Lakes,11128.375,10.5,0.000943534,0.30251537,Low
NEW JERSEY,Princeton,30465.71429,13.28571429,0.000436087,0.139818115,Low
NEW JERSEY,Princeton Township,16384,6,0.000366211,0.117414358,Low
NEW JERSEY,Rahway,29112.25,46.75,0.001605853,0.514867811,Low
NEW JERSEY,Ramsey,14952.875,8.5,0.000568453,0.182256959,Low
NEW JERSEY,Randolph Township,25866.25,4.875,0.00018847,0.060427002,Low
NEW JERSEY,Raritan Township,22053.375,6.25,0.000283403,0.090864628,Low
NEW JERSEY,Readington Township,15956,4.5,0.000282026,0.09042289,Low
NEW JERSEY,Red Bank,12204.125,23.625,0.001935821,0.620661873,Low
NEW JERSEY,Ridgefield,11314,3.625,0.0003204,0.102726321,Low
NEW JERSEY,Ridgefield Park,13013.625,10.75,0.000826057,0.264850059,Low
NEW JERSEY,Ridgewood,25448.625,8.375,0.000329094,0.105514074,Low
NEW JERSEY,Ringwood,12353.25,4.5,0.000364277,0.116794174,Low
NEW JERSEY,River Edge,11587.625,2.571428571,0.000221912,0.071149185,Low
NEW JERSEY,River Vale Township,10035.375,3,0.000298942,0.095846784,Low
NEW JERSEY,Robbinsville Township,14270.75,5.375,0.000376645,0.120759573,Low
NEW JERSEY,Rockaway Township,24799.375,11.625,0.000468762,0.150294166,Low
NEW JERSEY,Roselle,21629.625,52.625,0.002433006,0.780068995,Default
NEW JERSEY,Roselle Park,13626.25,6.5,0.00047702,0.152942048,Low
NEW JERSEY,Roxbury Township,23380.125,5.75,0.000245935,0.078851673,Low
NEW JERSEY,Rutherford,18511.75,11.125,0.00060097,0.192682575,Low
NEW JERSEY,Saddle Brook Township,14026.125,4.5,0.00032083,0.102864307,Low
NEW JERSEY,Sayreville,44790.5,35.875,0.000800951,0.256800519,Low
NEW JERSEY,Scotch Plains Township,24161.875,12.25,0.000506997,0.162553136,Low
NEW JERSEY,Secaucus,19399.125,30.875,0.001591567,0.510287256,Low
NEW JERSEY,Somers Point,10625.625,23.5,0.002211635,0.709093126,Low
NEW JERSEY,Somerville,12214.375,15.875,0.001299698,0.416708522,Low
NEW JERSEY,South Brunswick Township,45446.875,22.25,0.000489583,0.156969721,Low
NEW JERSEY,South Orange,16325.4,34.8,0.002131648,0.683447738,Low
NEW JERSEY,South Orange Village,16675.66667,21.33333333,0.001279309,0.410171434,Low
NEW JERSEY,South Plainfield,24067.625,25.625,0.001064708,0.341366214,Low
NEW JERSEY,South River,16245.625,22.875,0.001408071,0.451455113,Low
NEW JERSEY,Sparta Township,19113,5,0.000261602,0.083874712,Low
NEW JERSEY,Springfield,17121.8,8,0.000467241,0.149806434,Low
NEW JERSEY,"Springfield Township, Union County",17742.66667,6,0.000338168,0.108423208,Low
NEW JERSEY,Stafford Township,27113.25,18.625,0.000686934,0.220244261,Low
NEW JERSEY,Summit,22045.125,8.5,0.000385573,0.12362214,Low
NEW JERSEY,Teaneck Township,40691.875,54.125,0.001330118,0.42646177,Low
NEW JERSEY,Tenafly,14769.125,2.25,0.000152345,0.048844723,Low
NEW JERSEY,Tinton Falls,17811.75,6.625,0.000371945,0.119252966,Low
NEW JERSEY,Toms River Township,92048.875,68.25,0.000741454,0.237724569,Low
NEW JERSEY,Totowa,10886,17.875,0.001642017,0.526462714,Low
NEW JERSEY,Trenton,84103.375,1055.25,0.012547059,4.022831428,Very High
NEW JERSEY,Union City,68930.375,212.875,0.003088261,0.99015667,Default
NEW JERSEY,Union Township,58145.125,70.375,0.001210334,0.388056531,Low
NEW JERSEY,Ventnor City,10421.5,13.625,0.001307393,0.419175775,Low
NEW JERSEY,Vernon Township,22673.375,6.125,0.000270141,0.086612349,Low
NEW JERSEY,Verona,13535.75,3.142857143,0.000232189,0.074444431,Low
NEW JERSEY,Vineland,60748.125,262.5,0.004321121,1.38543555,High
NEW JERSEY,Voorhees Township,29194.57143,44.85714286,0.001536489,0.49262835,Low
NEW JERSEY,Waldwick,10011.625,2.142857143,0.000214037,0.068624397,Low
NEW JERSEY,Wall Township,26004.25,15.25,0.000586443,0.188024918,Low
NEW JERSEY,Wallington,11650.125,7.625,0.000654499,0.209845258,Low
NEW JERSEY,Wanaque,11589,7,0.000604021,0.193660913,Low
NEW JERSEY,Warren Township,15932,2.571428571,0.0001614,0.051748059,Low
NEW JERSEY,"Washington Township, Gloucester County",47806.625,51.75,0.001082486,0.347066077,Low
NEW JERSEY,"Washington Township, Morris County",18663.875,6.625,0.000354964,0.113808307,Low
NEW JERSEY,Waterford Township,10732.75,8.875,0.000826908,0.265122903,Low
NEW JERSEY,Wayne Township,54720.75,32.75,0.000598493,0.191888594,Low
NEW JERSEY,Weehawken Township,14263.375,18.75,0.001314556,0.421472137,Low
NEW JERSEY,West Caldwell Township,10938.625,4.5,0.000411386,0.131898446,Low
NEW JERSEY,West Deptford Township,21318,14,0.000656722,0.210557868,Low
NEW JERSEY,West Milford Township,26470.625,19.125,0.000722499,0.231647248,Low
NEW JERSEY,West New York,52977,143.75,0.002713442,0.869982246,Default
NEW JERSEY,West Orange,47251.625,91.25,0.001931151,0.619164463,Low
NEW JERSEY,West Windsor Township,28324.625,14,0.00049427,0.158472447,Low
NEW JERSEY,Westfield,30477.25,7.625,0.000250187,0.080214701,Low
NEW JERSEY,Westwood,11166.5,5.571428571,0.000498941,0.159970313,Low
NEW JERSEY,Willingboro Township,31815,107,0.003363193,1.07830532,Default
NEW JERSEY,Winslow Township,38948.875,68.125,0.001749088,0.560791594,Low
NEW JERSEY,Woodbridge Township,101045.125,114.375,0.00113192,0.362915602,Low
NEW JERSEY,Woodland Park,12541.25,10.25,0.000817303,0.262043226,Low
NEW JERSEY,Woolwich Township,12038.75,2.571428571,0.000213596,0.06848303,Low
NEW JERSEY,Wyckoff Township,17093.375,5,0.000292511,0.093784719,Low
NEW MEXICO,Alamogordo,31397.5,101.5,0.003232741,0.419858775,Low
NEW MEXICO,Albuquerque,559441.75,5998.625,0.010722519,1.39260869,High
NEW MEXICO,Artesia,11884,127.2857143,0.010710679,1.391070953,High
NEW MEXICO,Carlsbad,28510.5,144.3333333,0.005062462,0.657497445,Low
NEW MEXICO,Clovis,39604.33333,230.5,0.00582007,0.755893279,Low
NEW MEXICO,Deming,14479.75,117.5,0.008114781,1.053923442,Default
NEW MEXICO,Espanola,10150.2,273,0.026896022,3.493174721,Very High
NEW MEXICO,Farmington,44155.28571,380.7142857,0.008622168,1.11982133,Default
NEW MEXICO,Gallup,22474.625,405.875,0.018059256,2.345482025,High
NEW MEXICO,Hobbs,37266,253.2857143,0.006796697,0.882734656,Default
NEW MEXICO,Las Cruces,102034.7143,352.4285714,0.003454007,0.448596022,Low
NEW MEXICO,Las Vegas,13375.42857,120.4285714,0.009003717,1.169375766,Default
NEW MEXICO,Los Alamos,18321.33333,34.6,0.001888509,0.24527387,Low
NEW MEXICO,Los Lunas,15508.5,160.6666667,0.01035991,1.345514092,High
NEW MEXICO,Lovington,11561.33333,21.83333333,0.001888479,0.245269973,Low
NEW MEXICO,Portales,12002.5,47.66666667,0.003971395,0.515792864,Low
NEW MEXICO,Rio Rancho,95343.85714,193.1428571,0.00202575,0.263098393,Low
NEW MEXICO,Roswell,48256.14286,344.7142857,0.007143428,0.927767036,Default
NEW MEXICO,Santa Fe,77205.16667,305.3333333,0.00395483,0.513641512,Low
NEW MEXICO,Silver City,10285,86,0.008361692,1.085991476,Default
NEW MEXICO,Sunland Park,15790.5,22.5,0.001424907,0.185062701,Low
NEW YORK,Albany,98230.5,808.875,0.008234459,1.69867545,High
NEW YORK,Amherst Town,119843.375,118.5,0.000988791,0.203976282,Low
NEW YORK,Amsterdam,18004.75,28,0.001555145,0.320808811,Low
