Country,Statecode,County,StateCounty,TN Buildings,TN Contents,TN BI
US,SC,Fairfield County,SCFairfield County,6.92317E-05,0.000058102,6.59636E-05
US,SC,Florence County,SCFlorence County,3.73805E-05,3.16605E-05,3.57484E-05
US,SC,Georgetown County,SCGeorgetown County,2.21012E-05,1.88939E-05,0.000021317
US,SC,Greenville County,SCGreenville County,3.35272E-05,0.000027946,3.19725E-05
US,SC,Greenwood County,SCGreenwood County,4.66994E-05,3.98788E-05,4.51551E-05
US,SC,Hampton County,SCHampton County,1.31212E-05,1.13595E-05,1.27912E-05
US,SC,Horry County,SCHorry County,4.81619E-05,4.02812E-05,4.54623E-05
US,SC,Jasper County,SCJasper County,8.77524E-06,7.5495E-06,8.49992E-06
US,SC,Kershaw County,SCKershaw County,5.40667E-05,4.58821E-05,5.23463E-05
US,SC,Lancaster County,SCLancaster County,5.53065E-05,4.71099E-05,5.41166E-05
US,SC,Laurens County,SCLaurens County,6.19721E-05,5.24975E-05,0.000059737
US,SC,Lee County,SCLee County,4.62451E-05,3.94077E-05,4.51069E-05
US,SC,Lexington County,SCLexington County,6.67528E-05,5.69402E-05,6.42699E-05
US,SC,Marion County,SCMarion County,4.92054E-05,4.18031E-05,0.000047281
US,SC,Marlboro County,SCMarlboro County,5.53376E-05,4.68974E-05,5.36397E-05
US,SC,Mccormick County,SCMccormick County,3.79704E-05,3.23189E-05,3.64699E-05
US,SC,Newberry County,SCNewberry County,7.93319E-05,6.68184E-05,7.58748E-05
US,SC,Oconee County,SCOconee County,2.11527E-05,0.000017973,2.04921E-05
US,SC,Orangeburg County,SCOrangeburg County,2.50627E-05,2.15728E-05,2.43619E-05
US,SC,Pickens County,SCPickens County,2.25878E-05,1.88888E-05,2.17455E-05
US,SC,Richland County,SCRichland County,5.52079E-05,4.65513E-05,0.000052832
US,SC,Saluda County,SCSaluda County,7.32344E-05,0.000062252,7.08499E-05
US,SC,Spartanburg County,SCSpartanburg County,4.84491E-05,4.04993E-05,4.59904E-05
US,SC,Sumter County,SCSumter County,4.20365E-05,3.56686E-05,0.000040527
US,SC,Union County,SCUnion County,6.96787E-05,5.87959E-05,6.67218E-05
US,SC,Williamsburg County,SCWilliamsburg County,2.20456E-05,1.88818E-05,2.11843E-05
US,SC,York County,SCYork County,5.93168E-05,0.000050061,5.69268E-05
US,SD,Aurora County,SDAurora County,0.00022964,0.000114763,0.000141505
US,SD,Beadle County,SDBeadle County,0.000203816,0.00010837,0.000119675
US,SD,Bennett County,SDBennett County,7.23591E-05,4.03181E-05,4.91233E-05
US,SD,Bon Homme County,SDBon Homme County,0.000436572,0.00028364,0.000334724
US,SD,Brookings County,SDBrookings County,0.00015502,9.10895E-05,0.000107724
US,SD,Brown County,SDBrown County,0.000194897,0.000106492,0.000117112
US,SD,Brule County,SDBrule County,0.000160202,8.67636E-05,0.0001062
US,SD,Buffalo County,SDBuffalo County,0.000127946,6.76769E-05,8.21281E-05
US,SD,Butte County,SDButte County,0.000077285,0.000034614,4.43489E-05
US,SD,Campbell County,SDCampbell County,0.000117075,0.000048392,6.26801E-05
US,SD,Charles Mix County,SDCharles Mix County,0.000334299,0.000188981,0.000228852
US,SD,Clark County,SDClark County,0.000191332,9.52669E-05,0.000117129
US,SD,Clay County,SDClay County,0.000534793,0.000338318,0.000396766
US,SD,Codington County,SDCodington County,0.000163354,9.06261E-05,0.000109006
US,SD,Corson County,SDCorson County,0.000103144,4.75354E-05,6.05059E-05
US,SD,Custer County,SDCuster County,9.51777E-05,4.51891E-05,5.03948E-05
US,SD,Davison County,SDDavison County,0.000294352,0.000146252,0.000180663
US,SD,Day County,SDDay County,0.000175837,9.22247E-05,0.000112986
US,SD,Deuel County,SDDeuel County,0.000149968,9.40551E-05,0.000109296
US,SD,Dewey County,SDDewey County,8.74278E-05,3.64984E-05,4.71706E-05
US,SD,Douglas County,SDDouglas County,0.000300591,0.000163699,0.000200012
US,SD,Edmunds County,SDEdmunds County,0.000143057,7.43631E-05,9.05804E-05
US,SD,Fall River County,SDFall River County,9.16708E-05,4.15321E-05,5.23823E-05
US,SD,Faulk County,SDFaulk County,0.000134623,7.31742E-05,7.88646E-05
US,SD,Grant County,SDGrant County,0.000153796,9.56095E-05,0.000112575
US,SD,Gregory County,SDGregory County,0.000241802,0.000134077,0.000162597
US,SD,Haakon County,SDHaakon County,8.31923E-05,0.000037579,4.81161E-05
US,SD,Hamlin County,SDHamlin County,0.000166701,9.10313E-05,0.00010948
US,SD,Hand County,SDHand County,0.000123739,7.02162E-05,6.84503E-05
US,SD,Hanson County,SDHanson County,0.000293466,0.0001455,0.000180787
US,SD,Harding County,SDHarding County,8.21122E-05,3.60096E-05,4.63381E-05
US,SD,Hughes County,SDHughes County,9.65527E-05,5.01631E-05,6.09427E-05
US,SD,Hutchinson County,SDHutchinson County,0.000360238,0.000198956,0.000241293
US,SD,Hyde County,SDHyde County,0.000117282,6.09562E-05,7.19657E-05
US,SD,Jackson County,SDJackson County,0.000074757,3.64324E-05,4.54771E-05
US,SD,Jerauld County,SDJerauld County,0.000214969,0.000115953,0.000126843
US,SD,Jones County,SDJones County,0.000107323,5.71878E-05,6.96241E-05
US,SD,Kingsbury County,SDKingsbury County,0.000220505,0.000115197,0.000141243
US,SD,Lake County,SDLake County,0.000286003,0.000157539,0.00019017
US,SD,Lawrence County,SDLawrence County,7.31313E-05,3.49065E-05,4.41789E-05
US,SD,Lincoln County,SDLincoln County,0.000438335,0.000267437,0.000315774
US,SD,Lyman County,SDLyman County,0.000127012,7.00443E-05,8.53566E-05
US,SD,Marshall County,SDMarshall County,0.000175159,8.99579E-05,0.0001107
US,SD,Mccook County,SDMccook County,0.000330689,0.00016843,0.000207942
US,SD,Mcpherson County,SDMcpherson County,0.000155519,8.04115E-05,9.85789E-05
US,SD,Meade County,SDMeade County,8.44381E-05,3.93998E-05,5.02867E-05
US,SD,Mellette County,SDMellette County,9.47275E-05,0.000052014,6.33545E-05
US,SD,Miner County,SDMiner County,0.000308449,0.000158357,0.000194867
US,SD,Minnehaha County,SDMinnehaha County,0.000360589,0.000192895,0.000232683
US,SD,Moody County,SDMoody County,0.000260795,0.000160327,0.000188098
US,SD,Oglala Lakota County,SDOglala Lakota County,0,0,0
US,SD,Pennington County,SDPennington County,9.51463E-05,0.000044004,5.54908E-05
US,SD,Perkins County,SDPerkins County,8.02712E-05,3.84093E-05,4.87329E-05
US,SD,Potter County,SDPotter County,9.63602E-05,4.97458E-05,6.11685E-05
US,SD,Roberts County,SDRoberts County,0.000173278,0.000100358,0.000120209
US,SD,Sanborn County,SDSanborn County,0.000270505,0.000138501,0.00016783
US,SD,Spink County,SDSpink County,0.00018763,0.000106856,0.000100352
US,SD,Stanley County,SDStanley County,9.17523E-05,4.34325E-05,5.43735E-05
US,SD,Sully County,SDSully County,9.48969E-05,4.53144E-05,5.54603E-05
US,SD,Todd County,SDTodd County,9.70314E-05,5.50725E-05,6.60564E-05
US,SD,Tripp County,SDTripp County,0.000128909,7.27931E-05,8.74899E-05
US,SD,Turner County,SDTurner County,0.000375892,0.000215349,0.000257248
US,SD,Union County,SDUnion County,0.000579492,0.000424153,0.000483115
US,SD,Walworth County,SDWalworth County,0.000107829,4.82493E-05,6.14428E-05
US,SD,Yankton County,SDYankton County,0.000470615,0.000304345,0.000357167
US,SD,Ziebach County,SDZiebach County,9.56467E-05,4.18212E-05,5.42559E-05
US,TN,Anderson County,TNAnderson County,5.62013E-05,4.19515E-05,4.77273E-05
US,TN,Bedford County,TNBedford County,9.95644E-05,6.97334E-05,8.06991E-05
US,TN,Benton County,TNBenton County,0.000412678,0.000298317,0.000342345
US,TN,Bledsoe County,TNBledsoe County,9.53343E-05,6.80431E-05,7.74032E-05
US,TN,Blount County,TNBlount County,4.2204E-05,3.21967E-05,3.62369E-05
US,TN,Bradley County,TNBradley County,9.51084E-05,7.51897E-05,8.5285E-05
US,TN,Campbell County,TNCampbell County,5.33706E-05,3.94482E-05,4.49177E-05
US,TN,Cannon County,TNCannon County,7.08637E-05,4.88068E-05,5.66606E-05
US,TN,Carroll County,TNCarroll County,0.000490402,0.000363173,0.000415089
US,TN,Carter County,TNCarter County,9.69527E-06,7.32971E-06,8.26809E-06
US,TN,Cheatham County,TNCheatham County,0.00017033,0.000117837,0.000137241
US,TN,Chester County,TNChester County,0.000296012,0.00022158,0.000251329
US,TN,Claiborne County,TNClaiborne County,4.03467E-05,2.89603E-05,3.29247E-05
US,TN,Clay County,TNClay County,0.000111015,6.43574E-05,7.68239E-05
US,TN,Cocke County,TNCocke County,3.08592E-05,2.31512E-05,2.60984E-05
US,TN,Coffee County,TNCoffee County,6.79729E-05,4.7185E-05,5.46133E-05
US,TN,Crockett County,TNCrockett County,0.000476372,0.000363383,0.000412448
US,TN,Cumberland County,TNCumberland County,8.6973E-05,6.31472E-05,7.18771E-05
US,TN,Davidson County,TNDavidson County,0.000139229,0.000109987,0.000123327
US,TN,Decatur County,TNDecatur County,0.000311152,0.000232235,0.000263657
US,TN,Dekalb County,TNDekalb County,8.2285E-05,5.38356E-05,6.27038E-05
US,TN,Dickson County,TNDickson County,0.000163468,0.000116923,0.000135906
US,TN,Dyer County,TNDyer County,0.000470574,0.000361987,0.000411116
US,TN,Fayette County,TNFayette County,0.000271591,0.000208194,0.000236364
US,TN,Fentress County,TNFentress County,9.7986E-05,6.93928E-05,7.91845E-05
US,TN,Franklin County,TNFranklin County,8.81179E-05,6.27653E-05,7.24013E-05
US,TN,Gibson County,TNGibson County,0.000642908,0.000479751,0.000547916
US,TN,Giles County,TNGiles County,0.000178617,0.000128116,0.00014817
US,TN,Grainger County,TNGrainger County,4.34135E-05,3.13556E-05,3.53746E-05
US,TN,Greene County,TNGreene County,2.65902E-05,1.92957E-05,2.19403E-05
US,TN,Grundy County,TNGrundy County,7.03785E-05,5.20654E-05,5.97132E-05
US,TN,Hamblen County,TNHamblen County,4.14963E-05,2.94792E-05,3.35268E-05
US,TN,Hamilton County,TNHamilton County,8.33374E-05,6.66266E-05,7.50171E-05
US,TN,Hancock County,TNHancock County,4.30447E-05,3.09123E-05,3.51274E-05
US,TN,Hardeman County,TNHardeman County,0.000283868,0.000217729,0.000246499
US,TN,Hardin County,TNHardin County,0.00026879,0.000197491,0.000224069
US,TN,Hawkins County,TNHawkins County,3.08082E-05,2.20421E-05,2.50978E-05
US,TN,Haywood County,TNHaywood County,0.000292479,0.000223485,0.000253535
US,TN,Henderson County,TNHenderson County,0.000298833,0.000223823,0.000254188
US,TN,Henry County,TNHenry County,0.000446516,0.000325829,0.000374684
US,TN,Hickman County,TNHickman County,0.000189138,0.000140421,0.000161083
US,TN,Houston County,TNHouston County,0.000267692,0.000181653,0.000210116
US,TN,Humphreys County,TNHumphreys County,0.000330641,0.000229882,0.000265105
US,TN,Jackson County,TNJackson County,9.66087E-05,6.38536E-05,7.46388E-05
US,TN,Jefferson County,TNJefferson County,3.82789E-05,2.72591E-05,3.09302E-05
US,TN,Johnson County,TNJohnson County,1.19335E-05,9.44643E-06,1.07525E-05
US,TN,Knox County,TNKnox County,4.58454E-05,3.74845E-05,4.16343E-05
US,TN,Lake County,TNLake County,0.000529532,0.000402598,0.000457916
US,TN,Lauderdale County,TNLauderdale County,0.00036095,0.000279199,0.000316772
US,TN,Lawrence County,TNLawrence County,0.000195107,0.000140574,0.000162682
US,TN,Lewis County,TNLewis County,0.000181142,0.000136037,0.00015546
US,TN,Lincoln County,TNLincoln County,0.000197911,0.000140298,0.000162073
US,TN,Loudon County,TNLoudon County,7.03345E-05,5.40634E-05,6.11263E-05
US,TN,Macon County,TNMacon County,0.000118591,7.14715E-05,8.35503E-05
US,TN,Madison County,TNMadison County,0.000368739,0.000279882,0.000317808
US,TN,Marion County,TNMarion County,7.56237E-05,5.6745E-05,6.4638E-05
US,TN,Marshall County,TNMarshall County,0.000143723,0.000103803,0.000119636
US,TN,Maury County,TNMaury County,0.00014764,0.000108595,0.000124857
US,TN,Mcminn County,TNMcminn County,0.000112311,8.93966E-05,0.000101116
US,TN,Mcnairy County,TNMcnairy County,0.000335318,0.000253934,0.000287467
US,TN,Meigs County,TNMeigs County,0.000106992,8.17791E-05,9.26778E-05
US,TN,Monroe County,TNMonroe County,6.59567E-05,5.47556E-05,6.12248E-05
US,TN,Montgomery County,TNMontgomery County,0.000226065,0.00014933,0.000175945
US,TN,Moore County,TNMoore County,0.000136711,9.51908E-05,0.000110195
US,TN,Morgan County,TNMorgan County,0.000100713,7.40836E-05,8.39939E-05
US,TN,Obion County,TNObion County,0.000570747,0.00043147,0.000491516
US,TN,Overton County,TNOverton County,0.000106112,7.06502E-05,8.19593E-05
US,TN,Perry County,TNPerry County,0.000255643,0.000191987,0.000219398
US,TN,Pickett County,TNPickett County,0.00010748,6.79526E-05,8.04196E-05
US,TN,Polk County,TNPolk County,0.000101629,8.34264E-05,9.38162E-05
US,TN,Putnam County,TNPutnam County,8.54968E-05,5.66667E-05,6.60994E-05
US,TN,Rhea County,TNRhea County,0.000105297,7.92319E-05,9.01039E-05
US,TN,Roane County,TNRoane County,0.000100938,7.70097E-05,8.71639E-05
US,TN,Robertson County,TNRobertson County,0.000211163,0.000133659,0.000156815
US,TN,Rutherford County,TNRutherford County,9.24111E-05,6.63746E-05,7.59989E-05
US,TN,Scott County,TNScott County,0.000105754,7.73966E-05,8.80457E-05
US,TN,Sequatchie County,TNSequatchie County,7.73366E-05,5.66154E-05,6.47842E-05
US,TN,Sevier County,TNSevier County,3.31928E-05,2.58754E-05,2.9199E-05
US,TN,Shelby County,TNShelby County,0.000242678,0.000202002,0.000228153
US,TN,Smith County,TNSmith County,9.48462E-05,6.23094E-05,7.28651E-05
US,TN,Stewart County,TNStewart County,0.000309323,0.000213104,0.000248239
US,TN,Sullivan County,TNSullivan County,1.26528E-05,9.02679E-06,1.02896E-05
US,TN,Sumner County,TNSumner County,0.000174197,0.000111201,0.000129695
US,TN,Tipton County,TNTipton County,0.000341246,0.000264082,0.000300726
US,TN,Trousdale County,TNTrousdale County,0.00010999,7.14211E-05,8.35897E-05
US,TN,Unicoi County,TNUnicoi County,1.82754E-05,1.36478E-05,1.54384E-05
US,TN,Union County,TNUnion County,3.84109E-05,2.75402E-05,3.10452E-05
US,TN,Van Buren County,TNVan Buren County,8.69936E-05,6.20901E-05,7.06312E-05
US,TN,Warren County,TNWarren County,6.30223E-05,4.11919E-05,4.77992E-05
US,TN,Washington County,TNWashington County,1.76151E-05,1.3194E-05,1.49149E-05
US,TN,Wayne County,TNWayne County,0.00025204,0.000188698,0.000216479
US,TN,Weakley County,TNWeakley County,0.000554112,0.000397907,0.000459807
US,TN,White County,TNWhite County,8.10903E-05,5.41007E-05,6.24806E-05
US,TN,Williamson County,TNWilliamson County,0.000112294,8.75781E-05,9.85632E-05
US,TN,Wilson County,TNWilson County,0.000106222,7.17292E-05,8.09393E-05
US,TX,Anderson County,TXAnderson County,8.85795E-05,5.46356E-05,6.51608E-05
US,TX,Andrews County,TXAndrews County,2.95872E-05,1.48894E-05,1.78485E-05
US,TX,Angelina County,TXAngelina County,0.000166777,0.000115821,0.000135445
US,TX,Aransas County,TXAransas County,3.58921E-05,2.09556E-05,2.50214E-05
US,TX,Archer County,TXArcher County,0.000252578,0.00013682,0.000162001
US,TX,Armstrong County,TXArmstrong County,0.000274499,0.000144969,0.000175756
US,TX,Atascosa County,TXAtascosa County,2.10422E-05,1.19418E-05,1.44501E-05
US,TX,Austin County,TXAustin County,4.38811E-05,2.64102E-05,3.143E-05
US,TX,Bailey County,TXBailey County,0.000293867,0.000146192,0.000178943
US,TX,Bandera County,TXBandera County,2.71916E-05,1.78049E-05,2.0976E-05
US,TX,Bastrop County,TXBastrop County,7.88151E-05,4.5698E-05,5.46898E-05
US,TX,Baylor County,TXBaylor County,0.000375567,0.000198648,0.000242905
US,TX,Bee County,TXBee County,2.89819E-05,1.66048E-05,2.04098E-05
US,TX,Bell County,TXBell County,6.26539E-05,3.87054E-05,4.56949E-05
US,TX,Bexar County,TXBexar County,3.10948E-05,1.79752E-05,2.12992E-05
US,TX,Blanco County,TXBlanco County,5.98875E-05,3.67777E-05,4.32095E-05
US,TX,Borden County,TXBorden County,2.952E-05,1.47816E-05,1.81012E-05
US,TX,Bosque County,TXBosque County,7.89224E-05,4.71835E-05,5.57554E-05
US,TX,Bowie County,TXBowie County,0.00017322,0.000123026,0.00014044
US,TX,Brazoria County,TXBrazoria County,4.41472E-05,2.52591E-05,3.02734E-05
US,TX,Brazos County,TXBrazos County,4.14414E-05,2.70445E-05,3.20811E-05
US,TX,Brewster County,TXBrewster County,1.14898E-05,6.07659E-06,7.29985E-06
US,TX,Briscoe County,TXBriscoe County,0.000265455,0.000147761,0.00017646
US,TX,Brooks County,TXBrooks County,2.95584E-05,1.86118E-05,2.22741E-05
US,TX,Brown County,TXBrown County,9.43943E-05,5.09957E-05,6.08364E-05
US,TX,Burleson County,TXBurleson County,4.52172E-05,2.71514E-05,3.19365E-05
US,TX,Burnet County,TXBurnet County,6.74133E-05,4.09347E-05,4.8374E-05
US,TX,Caldwell County,TXCaldwell County,6.47779E-05,3.90975E-05,4.68364E-05
US,TX,Calhoun County,TXCalhoun County,4.09961E-05,2.12211E-05,2.60048E-05
US,TX,Callahan County,TXCallahan County,0.000165294,8.10868E-05,0.000100737
US,TX,Cameron County,TXCameron County,2.47289E-05,1.11162E-05,1.44918E-05
US,TX,Camp County,TXCamp County,8.42487E-05,5.10935E-05,5.96119E-05
US,TX,Carson County,TXCarson County,0.000219464,0.000115654,0.000139522
US,TX,Cass County,TXCass County,0.000145721,0.000101767,0.000116028
US,TX,Castro County,TXCastro County,0.000269731,0.000145329,0.000175949
US,TX,Chambers County,TXChambers County,6.10904E-05,3.20309E-05,3.9069E-05
US,TX,Cherokee County,TXCherokee County,0.000125771,7.48659E-05,8.96521E-05
US,TX,Childress County,TXChildress County,0.000337687,0.000174338,0.000212911
US,TX,Clay County,TXClay County,0.000238729,0.000140624,0.000163189
US,TX,Cochran County,TXCochran County,0.000330725,0.000159258,0.000194099
US,TX,Coke County,TXCoke County,4.94559E-05,2.43576E-05,2.94634E-05
US,TX,Coleman County,TXColeman County,8.65528E-05,4.30459E-05,5.32184E-05
US,TX,Collin County,TXCollin County,5.42559E-05,3.22089E-05,3.80622E-05
US,TX,Collingsworth County,TXCollingsworth County,0.000355988,0.000192953,0.000228025
US,TX,Colorado County,TXColorado County,4.66317E-05,2.66585E-05,3.18315E-05
US,TX,Comal County,TXComal County,5.23079E-05,3.15357E-05,3.67867E-05
US,TX,Comanche County,TXComanche County,8.70044E-05,4.61174E-05,5.49321E-05
US,TX,Concho County,TXConcho County,6.97118E-05,3.53102E-05,4.33025E-05
US,TX,Cooke County,TXCooke County,5.80375E-05,3.65411E-05,4.28933E-05
US,TX,Coryell County,TXCoryell County,7.06056E-05,4.23791E-05,5.0031E-05
US,TX,Cottle County,TXCottle County,0.00023541,0.000117167,0.000144641
US,TX,Crane County,TXCrane County,1.64928E-05,8.0708E-06,9.78733E-06
US,TX,Crockett County,TXCrockett County,1.66037E-05,7.7524E-06,9.75611E-06
US,TX,Crosby County,TXCrosby County,0.000124344,6.35887E-05,7.65776E-05
US,TX,Culberson County,TXCulberson County,2.11905E-05,1.1347E-05,1.36252E-05
US,TX,Dallam County,TXDallam County,6.91686E-05,3.84148E-05,4.64684E-05
US,TX,Dallas County,TXDallas County,5.54663E-05,3.18298E-05,3.70472E-05
US,TX,Dawson County,TXDawson County,4.53163E-05,2.45807E-05,2.97032E-05
US,TX,Deaf Smith County,TXDeaf Smith County,0.00017993,9.53144E-05,0.000116033
US,TX,Delta County,TXDelta County,7.30023E-05,4.82127E-05,5.66343E-05
US,TX,Denton County,TXDenton County,5.74489E-05,2.90521E-05,3.49081E-05
US,TX,Dewitt County,TXDewitt County,3.47606E-05,1.93694E-05,2.35921E-05
US,TX,Dickens County,TXDickens County,9.19652E-05,4.59421E-05,5.62756E-05
US,TX,Dimmit County,TXDimmit County,3.20656E-05,1.74142E-05,2.13169E-05
US,TX,Donley County,TXDonley County,0.000329456,0.00017272,0.000209709
US,TX,Duval County,TXDuval County,2.93375E-05,1.76547E-05,2.11212E-05
US,TX,Eastland County,TXEastland County,0.000118271,6.36635E-05,7.52851E-05
US,TX,Ector County,TXEctor County,1.78816E-05,9.52745E-06,1.13775E-05
US,TX,Edwards County,TXEdwards County,3.06185E-05,1.63203E-05,2.00242E-05
US,TX,El Paso County,TXEl Paso County,6.97809E-06,3.72099E-06,4.58892E-06
US,TX,Ellis County,TXEllis County,5.66032E-05,3.02113E-05,3.6229E-05
US,TX,Erath County,TXErath County,9.30768E-05,4.85568E-05,5.74379E-05
US,TX,Falls County,TXFalls County,4.34571E-05,2.34444E-05,2.77059E-05
US,TX,Fannin County,TXFannin County,8.72072E-05,6.00058E-05,6.99107E-05
US,TX,Fayette County,TXFayette County,7.12336E-05,4.04996E-05,4.77134E-05
US,TX,Fisher County,TXFisher County,5.91223E-05,2.94879E-05,3.58048E-05
US,TX,Floyd County,TXFloyd County,0.000246536,0.000131471,0.000157998
US,TX,Foard County,TXFoard County,0.000335793,0.000172977,0.000212793
US,TX,Fort Bend County,TXFort Bend County,4.37349E-05,2.50054E-05,3.02524E-05
US,TX,Franklin County,TXFranklin County,7.57352E-05,4.55938E-05,5.35212E-05
US,TX,Freestone County,TXFreestone County,5.38518E-05,3.24008E-05,3.90546E-05
US,TX,Frio County,TXFrio County,2.41265E-05,1.41494E-05,1.69953E-05
US,TX,Gaines County,TXGaines County,6.34561E-05,3.39503E-05,4.14639E-05
US,TX,Galveston County,TXGalveston County,4.70003E-05,2.401E-05,2.8862E-05
US,TX,Garza County,TXGarza County,5.30385E-05,2.7317E-05,3.27529E-05
US,TX,Gillespie County,TXGillespie County,4.34254E-05,2.71669E-05,3.18178E-05
US,TX,Glasscock County,TXGlasscock County,1.69333E-05,8.03433E-06,9.82072E-06
US,TX,Goliad County,TXGoliad County,2.99527E-05,1.6946E-05,2.04935E-05
US,TX,Gonzales County,TXGonzales County,4.36879E-05,2.45396E-05,2.96319E-05
US,TX,Gray County,TXGray County,0.000229232,0.000123875,0.00014913
US,TX,Grayson County,TXGrayson County,7.38494E-05,4.98966E-05,5.83188E-05
US,TX,Gregg County,TXGregg County,9.74659E-05,5.76107E-05,6.73602E-05
US,TX,Grimes County,TXGrimes County,4.18398E-05,2.69684E-05,3.20401E-05
US,TX,Guadalupe County,TXGuadalupe County,5.21719E-05,2.98132E-05,3.56951E-05
US,TX,Hale County,TXHale County,0.00025886,0.000134801,0.000164144
US,TX,Hall County,TXHall County,0.000324525,0.000170193,0.000205636
US,TX,Hamilton County,TXHamilton County,8.07332E-05,4.16938E-05,4.98628E-05
US,TX,Hansford County,TXHansford County,0.000186195,0.000108883,0.000126776
US,TX,Hardeman County,TXHardeman County,0.000483815,0.000263435,0.000320586
US,TX,Hardin County,TXHardin County,0.000109649,7.47666E-05,8.82065E-05
US,TX,Harris County,TXHarris County,4.1708E-05,2.3987E-05,2.87172E-05
US,TX,Harrison County,TXHarrison County,0.000130424,8.47111E-05,9.68026E-05
US,TX,Hartley County,TXHartley County,7.75832E-05,4.11269E-05,5.00308E-05
US,TX,Haskell County,TXHaskell County,0.000151241,7.99768E-05,9.79531E-05
US,TX,Hays County,TXHays County,6.37775E-05,3.69624E-05,4.36062E-05
US,TX,Hemphill County,TXHemphill County,0.000235286,0.000142832,0.000168711
US,TX,Henderson County,TXHenderson County,7.53843E-05,4.48327E-05,5.34239E-05
US,TX,Hidalgo County,TXHidalgo County,2.78923E-05,1.52509E-05,1.89755E-05
US,TX,Hill County,TXHill County,5.98929E-05,3.52125E-05,4.1969E-05
US,TX,Hockley County,TXHockley County,0.000264786,0.000137312,0.000168328
US,TX,Hood County,TXHood County,7.99191E-05,4.6125E-05,5.4801E-05
US,TX,Hopkins County,TXHopkins County,6.90908E-05,4.3422E-05,5.09886E-05
US,TX,Houston County,TXHouston County,7.61275E-05,4.92727E-05,5.83728E-05
US,TX,Howard County,TXHoward County,2.23406E-05,1.14168E-05,1.4016E-05
US,TX,Hudspeth County,TXHudspeth County,1.2868E-05,6.54718E-06,8.02736E-06
US,TX,Hunt County,TXHunt County,6.03747E-05,3.92557E-05,4.62216E-05
US,TX,Hutchinson County,TXHutchinson County,0.000163854,9.1301E-05,0.000108257
US,TX,Irion County,TXIrion County,1.87103E-05,9.10279E-06,1.10303E-05
US,TX,Jack County,TXJack County,0.000131975,7.66948E-05,9.18083E-05
US,TX,Jackson County,TXJackson County,3.92206E-05,2.05681E-05,2.48979E-05
US,TX,Jasper County,TXJasper County,0.000154258,0.000109849,0.000127872
US,TX,Jeff Davis County,TXJeff Davis County,1.82788E-05,9.3232E-06,1.12688E-05
US,TX,Jefferson County,TXJefferson County,9.85402E-05,5.95585E-05,7.09598E-05
US,TX,Jim Hogg County,TXJim Hogg County,2.68786E-05,1.50159E-05,1.84768E-05
US,TX,Jim Wells County,TXJim Wells County,2.66368E-05,1.58266E-05,1.90172E-05
US,TX,Johnson County,TXJohnson County,7.1194E-05,3.98533E-05,4.67946E-05
US,TX,Jones County,TXJones County,9.81573E-05,4.96647E-05,6.13517E-05
US,TX,Karnes County,TXKarnes County,2.67799E-05,1.4921E-05,1.82553E-05
US,TX,Kaufman County,TXKaufman County,5.71753E-05,3.36139E-05,3.98813E-05
US,TX,Kendall County,TXKendall County,4.49259E-05,2.88821E-05,3.39459E-05
US,TX,Kenedy County,TXKenedy County,2.35835E-05,1.36351E-05,1.64755E-05
US,TX,Kent County,TXKent County,6.82066E-05,3.4787E-05,4.30664E-05
US,TX,Kerr County,TXKerr County,3.564E-05,2.29065E-05,2.68416E-05
US,TX,Kimble County,TXKimble County,2.69874E-05,1.52953E-05,1.84952E-05
US,TX,King County,TXKing County,0.000108465,5.17379E-05,6.46973E-05
US,TX,Kinney County,TXKinney County,1.83006E-05,9.75457E-06,1.19684E-05
US,TX,Kleberg County,TXKleberg County,2.34227E-05,1.29642E-05,1.56958E-05
US,TX,Knox County,TXKnox County,0.000207807,0.00010801,0.000132671
US,TX,La Salle County,TXLa Salle County,2.90707E-05,1.6783E-05,2.05823E-05
US,TX,Lamar County,TXLamar County,7.84786E-05,5.43561E-05,6.25336E-05
US,TX,Lamb County,TXLamb County,0.000340965,0.000185136,0.000222883
US,TX,Lampasas County,TXLampasas County,8.54076E-05,4.98732E-05,5.92004E-05
US,TX,Lavaca County,TXLavaca County,5.31432E-05,2.858E-05,3.48739E-05
US,TX,Lee County,TXLee County,6.84599E-05,4.01086E-05,4.64595E-05
US,TX,Leon County,TXLeon County,5.00581E-05,3.11147E-05,3.74382E-05
US,TX,Liberty County,TXLiberty County,6.1091E-05,4.00811E-05,4.77253E-05
US,TX,Limestone County,TXLimestone County,4.7557E-05,2.89557E-05,3.45613E-05
US,TX,Lipscomb County,TXLipscomb County,0.000199,0.000128506,0.000150084
US,TX,Live Oak County,TXLive Oak County,2.48115E-05,1.3938E-05,1.70567E-05
US,TX,Llano County,TXLlano County,5.59465E-05,3.44009E-05,4.03481E-05
US,TX,Loving County,TXLoving County,2.8918E-05,1.38133E-05,1.70608E-05
US,TX,Lubbock County,TXLubbock County,0.000183221,0.000103913,0.000122511
US,TX,Lynn County,TXLynn County,9.28109E-05,4.79632E-05,5.84786E-05
US,TX,Madison County,TXMadison County,3.9876E-05,2.62716E-05,3.1146E-05
US,TX,Marion County,TXMarion County,0.000109764,7.31267E-05,8.34596E-05
US,TX,Martin County,TXMartin County,1.66877E-05,8.69655E-06,1.05881E-05
US,TX,Mason County,TXMason County,4.75485E-05,2.92645E-05,3.34607E-05
