StateCounty,Unknown,0-5 years,6-10 years,11+ years,Obvious signs of deterioration or distress
KYMeade County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMenifee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMercer County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMetcalfe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMonroe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMontgomery County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMorgan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMuhlenberg County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYNelson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYNicholas County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYOhio County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYOldham County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYOwen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYOwsley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYPendleton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYPerry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYPike County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYPowell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYPulaski County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYRobertson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYRockcastle County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYRowan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYRussell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYScott County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYShelby County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYSimpson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYSpencer County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYTaylor County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYTodd County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYTrigg County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYTrimble County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYUnion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWarren County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWayne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWebster County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWhitley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWolfe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYWoodford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
LAAcadia Parish,0.000000000000000,-0.257772296539315,-0.129844392522377,0.108521770286986,0.281829636756865
LAAllen Parish,0.000000000000000,-0.304556205959580,-0.164153079999993,0.137494794981472,0.326579987796932
LAAscension Parish,0.000000000000000,-0.246395968505156,-0.123322327728312,0.103034017466845,0.270527604391347
LAAssumption Parish,0.000000000000000,-0.248042917901351,-0.121142493438461,0.100991424272113,0.272808353779843
LAAvoyelles Parish,0.000000000000000,-0.304490568192651,-0.162289913749575,0.135820386886899,0.325868978519641
LABeauregard Parish,0.000000000000000,-0.306895512274628,-0.166466948047487,0.139579599393143,0.328021306669762
LABienville Parish,0.000000000000000,-0.381455593529926,-0.231630709044659,0.193544948071452,0.393295816814897
LABossier Parish,0.000000000000000,-0.376211937429768,-0.226265101201812,0.189364999111957,0.389285253453890
LACaddo Parish,0.000000000000000,-0.380613033496095,-0.230619532178546,0.192929174712960,0.392919426689284
LACalcasieu Parish,0.000000000000000,-0.242624647929166,-0.123231976761876,0.103054080280415,0.264362550260589
LACaldwell Parish,0.000000000000000,-0.366773642872108,-0.217085799709644,0.181645197700939,0.381246253055193
LACameron Parish,0.000000000000000,-0.069285163022635,-0.031946329730354,0.026570581484862,0.077870593764682
LACatahoula Parish,0.000000000000000,-0.346406593356351,-0.197827285955436,0.165854205862948,0.364166051097065
LAClaiborne Parish,0.000000000000000,-0.389413514768703,-0.239426436953164,0.199504571860416,0.399485188583724
LAConcordia Parish,0.000000000000000,-0.334967978396142,-0.187658925461587,0.157166201398095,0.353923699011336
LADe Soto Parish,0.000000000000000,-0.375307435523280,-0.225740573593481,0.188794895701962,0.388229123060315
LAEast Baton Rouge Parish,0.000000000000000,-0.281258108421595,-0.146000744872432,0.122233885925952,0.304899305221306
LAEast Carroll Parish,0.000000000000000,-0.341334103510294,-0.193133431956214,0.161639066252567,0.359192167331235
LAEast Feliciana Parish,0.000000000000000,-0.299320295488751,-0.160105695324186,0.134028880922345,0.321153581192581
LAEvangeline Parish,0.000000000000000,-0.294179780480426,-0.155700688873065,0.130354049837875,0.316658167371750
LAFranklin Parish,0.000000000000000,-0.341983200852813,-0.193691587162375,0.162229778597170,0.359989872947593
LAGrant Parish,0.000000000000000,-0.357160185320151,-0.208013528293373,0.174352487885247,0.373373954024606
LAIberia Parish,0.000000000000000,-0.113688025942415,-0.054217994091033,0.045201869650043,0.126420694524862
LAIberville Parish,0.000000000000000,-0.262525509881703,-0.132345074597718,0.110699525718706,0.287164874008639
LAJackson Parish,0.000000000000000,-0.378314498401987,-0.228502993120942,0.191075893817115,0.390793151738683
LAJefferson Davis Parish,0.000000000000000,-0.230374700355062,-0.115021745923265,0.095930835846446,0.252356899492069
LAJefferson Parish,0.000000000000000,-0.167917733827244,-0.078306635976794,0.065104463244063,0.188281640382841
LALa Salle Parish,0.000000000000000,-0.367822986654750,-0.218094912801744,0.182617965633527,0.382270043611797
LALafayette Parish,0.000000000000000,-0.253749388806936,-0.127919625272015,0.106934878382653,0.277689236529301
LALafourche Parish,0.000000000000000,-0.141215649914298,-0.064305806530628,0.053402731202043,0.159902202607170
LALincoln Parish,0.000000000000000,-0.385175516819466,-0.235327146545048,0.196558039195521,0.396330594607147
LALivingston Parish,0.000000000000000,-0.243887316688231,-0.125451746852836,0.104893087829460,0.265928722955346
LAMadison Parish,0.000000000000000,-0.341060308604928,-0.193589787991677,0.162100193976599,0.358659487228625
LAMorehouse Parish,0.000000000000000,-0.364870060581976,-0.215213595254624,0.179938087941102,0.379461216600568
LANatchitoches Parish,0.000000000000000,-0.345623539239279,-0.198195934551798,0.165888014156588,0.362743128233243
LAOrleans Parish,0.000000000000000,-0.184863479690288,-0.087443761259662,0.072742897617880,0.206020591708154
LAOuachita Parish,0.000000000000000,-0.368091819161581,-0.218437545368697,0.182474399641778,0.381977402382009
LAPlaquemines Parish,0.000000000000000,-0.068539179426645,-0.030391486447007,0.025188647652881,0.078245348258810
LAPointe Coupee Parish,0.000000000000000,-0.282885848136598,-0.147482435697271,0.123389997232807,0.306038366537699
LARapides Parish,0.000000000000000,-0.330727367441875,-0.184558823822889,0.154361456738494,0.350106406200774
LARed River Parish,0.000000000000000,-0.362735541166370,-0.213059706187672,0.178414612754330,0.378024015077088
LARichland Parish,0.000000000000000,-0.350079077889318,-0.201184224513466,0.168381847200403,0.366930058579924
LASabine Parish,0.000000000000000,-0.354028967278738,-0.205572715995542,0.172007752839722,0.369803234416847
LASt. Bernard Parish,0.000000000000000,-0.136515112859036,-0.061350436071464,0.050955932446760,0.154665244600291
LASt. Charles Parish,0.000000000000000,-0.147573999508229,-0.069107506510933,0.057540859886521,0.164743281368007
LASt. Helena Parish,0.000000000000000,-0.295661394979845,-0.156366436568351,0.130865444420107,0.317534341742372
LASt. James Parish,0.000000000000000,-0.229899828243339,-0.111135627374309,0.092624589344869,0.253951988252371
LASt. John The Baptist Parish,0.000000000000000,-0.209697351414972,-0.100250943840532,0.083605564695966,0.232832525045067
LASt. Landry Parish,0.000000000000000,-0.278798440172971,-0.145209849300781,0.121420198344530,0.301996845038444
LASt. Martin Parish,0.000000000000000,-0.247345357120167,-0.123610232073936,0.103305360509468,0.271188994659299
LASt. Mary Parish,0.000000000000000,-0.150119059647199,-0.070588597020811,0.058708924531432,0.167277473654277
LASt. Tammany Parish,0.000000000000000,-0.137649693510593,-0.068401467369517,0.057172648897365,0.151115006766416
LATangipahoa Parish,0.000000000000000,-0.271143111954685,-0.138832709244544,0.116178772088224,0.294492968662305
LATensas Parish,0.000000000000000,-0.335594141271938,-0.188873159265647,0.158192611784758,0.354027634857070
LATerrebonne Parish,0.000000000000000,-0.126805028201284,-0.058106579519775,0.048245875730301,0.143193087805124
LAUnion Parish,0.000000000000000,-0.387623986253783,-0.237637118787522,0.198030474804383,0.398010776003776
LAVermilion Parish,0.000000000000000,-0.127245792430652,-0.061425687491561,0.051198278069707,0.141370854161561
LAVernon Parish,0.000000000000000,-0.337259058054890,-0.191544971797090,0.160419124821468,0.355686969222942
LAWashington Parish,0.000000000000000,-0.283708634848348,-0.148623793175120,0.124755110104519,0.306399958294206
LAWebster Parish,0.000000000000000,-0.381762201565689,-0.231817730812526,0.193773635017835,0.393690341147580
LAWest Baton Rouge Parish,0.000000000000000,-0.269145249746468,-0.137381934118913,0.115003509591242,0.293456554738307
LAWest Carroll Parish,0.000000000000000,-0.351547162999043,-0.202366074883017,0.169055018105428,0.368214514574332
LAWest Feliciana Parish,0.000000000000000,-0.311432265288492,-0.169084841939059,0.141487173402267,0.331571409021550
LAWinn Parish,0.000000000000000,-0.368065427393850,-0.218753635964865,0.183004732433796,0.382105507533583
MABarnstable County,0.000000000000000,-0.281241182475219,-0.144889901103145,0.121500761630355,0.303761507569285
MABerkshire County,0.000000000000000,-0.384158339227098,-0.234158339227099,0.195701664060516,0.395701664060516
MABristol County,0.000000000000000,-0.277481493811001,-0.148719515500912,0.125079474847913,0.297071305274626
MADukes County,0.000000000000000,-0.251620409233365,-0.119533071185890,0.099604244226986,0.278334933159052
MAEssex County,0.000000000000000,-0.319570408254944,-0.174621003743470,0.146789044031221,0.340363690045598
MAFranklin County,0.000000000000000,-0.378580096038392,-0.228580096038391,0.191419387583390,0.391419387583391
MAHampden County,0.000000000000000,-0.357385310704038,-0.207468884699842,0.173831714546386,0.373706353552680
MAHampshire County,0.000000000000000,-0.370347712623887,-0.220347712623887,0.184531688692311,0.384531688692311
MAMiddlesex County,0.000000000000000,-0.353832949837888,-0.204985624374150,0.172307585542355,0.370714989621898
MANantucket County,0.000000000000000,-0.255051947333050,-0.129475284541312,0.108385562654347,0.279326626473733
MANorfolk County,0.000000000000000,-0.340069167784734,-0.193330794176269,0.162750389711332,0.358342520313116
MAPlymouth County,0.000000000000000,-0.268328508447690,-0.145139715057083,0.121940559573139,0.286580648869400
MASuffolk County,0.000000000000000,-0.234397044962995,-0.126825414306754,0.106865801636382,0.250423161925060
MAWorcester County,0.000000000000000,-0.361608060980090,-0.211830215619955,0.177971589144197,0.377638357184399
MDAllegany County,0.000000000000000,-0.421020927454678,-0.271020927454678,0.225003838978489,0.425003838978489
MDAnne Arundel County,0.000000000000000,-0.255414229462752,-0.153602344083372,0.128232715006379,0.263994458059360
MDBaltimore City,0.000000000000000,-0.350778550626264,-0.216673889736127,0.180572922065124,0.359371982950216
MDBaltimore County,0.000000000000000,-0.369583892150189,-0.227279615225263,0.189466620070006,0.379217120225282
MDCalvert County,0.000000000000000,-0.219930228083307,-0.128305876462888,0.107208704394769,0.229891823182256
MDCaroline County,0.000000000000000,-0.356382870210374,-0.208218124101839,0.174098221887875,0.371790906065885
MDCarroll County,0.000000000000000,-0.393348212468546,-0.243352801511411,0.202870977342951,0.402864093778653
