StateCounty,Unknown,Properly installed with adequate anchorage,Obvious signs of deficiencies in the installation,No equipment present
LAGrant Parish,0.0000000000000000,-0.0399402937264797,0.0399402937264788,-0.0527885716365524
LAIberia Parish,0.0000000000000000,-0.0225653697572191,0.0225653697572199,-0.0300928361521959
LAIberville Parish,0.0000000000000000,-0.0446169619238647,0.0446169619238646,-0.0595118357649849
LAJackson Parish,0.0000000000000000,-0.0354438879306949,0.0354438879306944,-0.0475321910875283
LAJefferson Davis Parish,0.0000000000000000,-0.0399081281023618,0.0399081281023621,-0.0532838716449210
LAJefferson Parish,0.0000000000000000,-0.0345498961185606,0.0345498961185604,-0.0460182404058072
LALa Salle Parish,0.0000000000000000,-0.0384953526786148,0.0384953526786151,-0.0507104304188229
LALafayette Parish,0.0000000000000000,-0.0434771459546391,0.0434771459546388,-0.0579634275637707
LALafourche Parish,0.0000000000000000,-0.0318014324638174,0.0318014324638174,-0.0422790015868650
LALincoln Parish,0.0000000000000000,-0.0342796075444199,0.0342796075444194,-0.0455902807670303
LALivingston Parish,0.0000000000000000,-0.0400369983436003,0.0400369983436006,-0.0530041661973831
LAMadison Parish,0.0000000000000000,-0.0406193671355559,0.0406193671355566,-0.0545894132816923
LAMorehouse Parish,0.0000000000000000,-0.0380214118852711,0.0380214118852709,-0.0507652671560292
LANatchitoches Parish,0.0000000000000000,-0.0404032801540432,0.0404032801540433,-0.0535195945861365
LAOrleans Parish,0.0000000000000000,-0.0361228010660730,0.0361228010660726,-0.0483265506445884
LAOuachita Parish,0.0000000000000000,-0.0371850950062469,0.0371850950062471,-0.0496702918262572
LAPlaquemines Parish,0.0000000000000000,-0.0164203220900269,0.0164203220900268,-0.0218141584527670
LAPointe Coupee Parish,0.0000000000000000,-0.0441275461512616,0.0441275461512616,-0.0586642154328680
LARapides Parish,0.0000000000000000,-0.0419269379525414,0.0419269379525420,-0.0558446542908353
LARed River Parish,0.0000000000000000,-0.0383432579345532,0.0383432579345537,-0.0514484606361104
LARichland Parish,0.0000000000000000,-0.0404582703354588,0.0404582703354586,-0.0536536649273895
LASabine Parish,0.0000000000000000,-0.0395437139057225,0.0395437139057231,-0.0523047557898545
LASt. Bernard Parish,0.0000000000000000,-0.0311695156571937,0.0311695156571934,-0.0415826962542988
LASt. Charles Parish,0.0000000000000000,-0.0295280575306320,0.0295280575306320,-0.0394929491313567
LASt. Helena Parish,0.0000000000000000,-0.0440972339562414,0.0440972339562415,-0.0588079991262047
LASt. James Parish,0.0000000000000000,-0.0424529347483554,0.0424529347483555,-0.0568539019705669
LASt. John The Baptist Parish,0.0000000000000000,-0.0402356277743077,0.0402356277743074,-0.0536789512149085
LASt. Landry Parish,0.0000000000000000,-0.0438338859574968,0.0438338859574974,-0.0584206766578204
LASt. Martin Parish,0.0000000000000000,-0.0432701280118267,0.0432701280118266,-0.0576538890923843
LASt. Mary Parish,0.0000000000000000,-0.0297971619009431,0.0297971619009434,-0.0398933757263322
LASt. Tammany Parish,0.0000000000000000,-0.0244866381079850,0.0244866381079851,-0.0327162590452834
LATangipahoa Parish,0.0000000000000000,-0.0441254349405797,0.0441254349405795,-0.0589201500567222
LATensas Parish,0.0000000000000000,-0.0413348576381123,0.0413348576381138,-0.0552453685587521
LATerrebonne Parish,0.0000000000000000,-0.0281249497939977,0.0281249497939977,-0.0374219657781281
LAUnion Parish,0.0000000000000000,-0.0335532223665775,0.0335532223665771,-0.0448111618930536
LAVermilion Parish,0.0000000000000000,-0.0246541684340621,0.0246541684340629,-0.0327418176914466
LAVernon Parish,0.0000000000000000,-0.0413865424853199,0.0413865424853197,-0.0545747330592213
LAWashington Parish,0.0000000000000000,-0.0439261051017257,0.0439261051017261,-0.0588164927124356
LAWebster Parish,0.0000000000000000,-0.0352681094922703,0.0352681094922702,-0.0469233129461222
LAWest Baton Rouge Parish,0.0000000000000000,-0.0446947778403044,0.0446947778403046,-0.0594452593512450
LAWest Carroll Parish,0.0000000000000000,-0.0397163022021464,0.0397163022021469,-0.0531612549611249
LAWest Feliciana Parish,0.0000000000000000,-0.0430599514451107,0.0430599514451111,-0.0574580803608858
LAWinn Parish,0.0000000000000000,-0.0374871291313890,0.0374871291313890,-0.0499318647748177
MABarnstable County,0.0000000000000000,-0.0435618817672386,0.0435618817672385,-0.0585063747907391
MABerkshire County,0.0000000000000000,-0.0355250744753113,0.0355250744753111,-0.0469651109243329
MABristol County,0.0000000000000000,-0.0401043515481393,0.0401043515481390,-0.0532687832813052
MADukes County,0.0000000000000000,-0.0462705833193479,0.0462705833193477,-0.0620554493267907
MAEssex County,0.0000000000000000,-0.0440065742594836,0.0440065742594831,-0.0582760736294375
MAFranklin County,0.0000000000000000,-0.0374346301857902,0.0374346301857897,-0.0490402937210440
MAHampden County,0.0000000000000000,-0.0410720646670382,0.0410720646670373,-0.0536474744394461
MAHampshire County,0.0000000000000000,-0.0387207202725223,0.0387207202725230,-0.0507776755253682
MAMiddlesex County,0.0000000000000000,-0.0419876413815216,0.0419876413815219,-0.0545256694995553
MANantucket County,0.0000000000000000,-0.0445419979741249,0.0445419979741251,-0.0591327197402263
MANorfolk County,0.0000000000000000,-0.0426518479340708,0.0426518479340710,-0.0557982211020294
MAPlymouth County,0.0000000000000000,-0.0378945845504294,0.0378945845504284,-0.0502229553040554
MASuffolk County,0.0000000000000000,-0.0330987761776647,0.0330987761776642,-0.0440238778489516
MAWorcester County,0.0000000000000000,-0.0415522133374918,0.0415522133374910,-0.0537276288679859
MDAllegany County,0.0000000000000000,-0.0234058118468596,0.0234058118468592,-0.0334881976625916
MDAnne Arundel County,0.0000000000000000,-0.0243910990635180,0.0243910990635174,-0.0325271976448451
MDBaltimore City,0.0000000000000000,-0.0286352745007530,0.0286352745007525,-0.0385349351197237
MDBaltimore County,0.0000000000000000,-0.0309105845768568,0.0309105845768578,-0.0416657281476999
MDCalvert County,0.0000000000000000,-0.0242332623937674,0.0242332623937671,-0.0321178974331932
MDCaroline County,0.0000000000000000,-0.0383695239640065,0.0383695239640072,-0.0511772711488281
MDCarroll County,0.0000000000000000,-0.0315850523543155,0.0315850523543153,-0.0427349329766470
MDCecil County,0.0000000000000000,-0.0181817326841793,0.0181817326841789,-0.0243212940942382
MDCharles County,0.0000000000000000,-0.0251091357307094,0.0251091357307087,-0.0336303949995336
MDDorchester County,0.0000000000000000,-0.0182354452837028,0.0182354452837026,-0.0243029433119690
MDFrederick County,0.0000000000000000,-0.0300789605882953,0.0300789605882950,-0.0409729226645588
MDGarrett County,0.0000000000000000,-0.0236367896767790,0.0236367896767793,-0.0336387594915812
MDHarford County,0.0000000000000000,-0.0299683916055943,0.0299683916055948,-0.0400492055470408
MDHoward County,0.0000000000000000,-0.0312630591749918,0.0312630591749923,-0.0423614049408645
MDKent County,0.0000000000000000,-0.0359111362616682,0.0359111362616689,-0.0479287081244171
MDMontgomery County,0.0000000000000000,-0.0292577187702552,0.0292577187702545,-0.0401347656051672
MDPrince George's County,0.0000000000000000,-0.0292289080836420,0.0292289080836419,-0.0397161145252160
MDQueen Anne's County,0.0000000000000000,-0.0292304159262585,0.0292304159262582,-0.0390031299891377
MDSomerset County,0.0000000000000000,-0.0294878383690504,0.0294878383690502,-0.0393883466759432
MDSt. Mary's County,0.0000000000000000,-0.0344064013762865,0.0344064013762864,-0.0457165227912451
MDTalbot County,0.0000000000000000,-0.0272260849962509,0.0272260849962507,-0.0362044764769546
MDWashington County,0.0000000000000000,-0.0286296300137608,0.0286296300137607,-0.0391474759543876
MDWicomico County,0.0000000000000000,-0.0332617665623882,0.0332617665623884,-0.0445058839750075
MDWorcester County,0.0000000000000000,-0.0322593620127064,0.0322593620127063,-0.0430093858319289
MEAndroscoggin County,0.0000000000000000,-0.0369741049449223,0.0369741049449226,-0.0488175157422643
MEAroostook County,0.0000000000000000,-0.0324917349110107,0.0324917349110101,-0.0428535855058538
MECumberland County,0.0000000000000000,-0.0314506622132305,0.0314506622132300,-0.0418635559226739
MEFranklin County,0.0000000000000000,-0.0327456143373022,0.0327456143373019,-0.0433067260631556
MEHancock County,0.0000000000000000,-0.0409086872496105,0.0409086872496109,-0.0542957935533575
MEKennebec County,0.0000000000000000,-0.0373129530321814,0.0373129530321814,-0.0487154379723583
MEKnox County,0.0000000000000000,-0.0424838467844419,0.0424838467844422,-0.0564903087391074
MELincoln County,0.0000000000000000,-0.0408120767016992,0.0408120767017004,-0.0540225061923260
MEOxford County,0.0000000000000000,-0.0336411881374400,0.0336411881374399,-0.0445641139176461
MEPenobscot County,0.0000000000000000,-0.0361866093031119,0.0361866093031116,-0.0470564092767692
MEPiscataquis County,0.0000000000000000,-0.0337863731039086,0.0337863731039085,-0.0441716160425102
MESagadahoc County,0.0000000000000000,-0.0417430826132343,0.0417430826132348,-0.0551287715522987
MESomerset County,0.0000000000000000,-0.0347815007641107,0.0347815007641104,-0.0454315569257780
MEWaldo County,0.0000000000000000,-0.0382271620844911,0.0382271620844910,-0.0500402392174941
MEWashington County,0.0000000000000000,-0.0329055517178243,0.0329055517178234,-0.0432417073146300
MEYork County,0.0000000000000000,-0.0246849973632421,0.0246849973632424,-0.0326319117636679
MIAlcona County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIAlger County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIAllegan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIAlpena County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIAntrim County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIArenac County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIBaraga County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIBarry County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIBay County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIBenzie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIBerrien County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIBranch County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MICalhoun County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MICass County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MICharlevoix County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MICheboygan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIChippewa County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIClare County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIClinton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MICrawford County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIDelta County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIDickinson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIEaton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIEmmet County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIGenesee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIGladwin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIGogebic County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIGrand Traverse County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIGratiot County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIHillsdale County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIHoughton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIHuron County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIIngham County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIIonia County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIIosco County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIIron County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIIsabella County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIJackson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIKalamazoo County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIKalkaska County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIKent County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIKeweenaw County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MILake County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MILapeer County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MILeelanau County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MILenawee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MILivingston County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MILuce County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMackinac County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMacomb County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIManistee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMarquette County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMason County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMecosta County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMenominee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMidland County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMissaukee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMonroe County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMontcalm County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMontmorency County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIMuskegon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MINewaygo County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIOakland County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MIOceana County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
