State,County,WS Rates
IA,Montgomery County,0.0
IA,Muscatine County,0.0
IA,OBrien County,0.0
IA,Osceola County,0.0
IA,Page County,0.0
IA,Palo Alto County,0.0
IA,Plymouth County,0.0
IA,Pocahontas County,0.0
IA,Polk County,0.0
IA,Pottawattamie County,0.0
IA,Poweshiek County,0.0
IA,Ringgold County,0.0
IA,Sac County,0.0
IA,Scott County,0.0
IA,Shelby County,0.0
IA,Sioux County,0.0
IA,Story County,0.0
IA,Tama County,0.0
IA,Taylor County,0.0
IA,Union County,0.0
IA,Van Buren County,0.0
IA,Wapello County,0.0
IA,Warren County,0.0
IA,Washington County,0.0
IA,Wayne County,0.0
IA,Webster County,0.0
IA,Winnebago County,0.0
IA,Winneshiek County,0.0
IA,Woodbury County,0.0
IA,Worth County,0.0
IA,Wright County,0.0
ID,Ada County,0.0
ID,Adams County,0.0
ID,Bannock County,0.0
ID,Bear Lake County,0.0
ID,Benewah County,0.0
ID,Bingham County,0.0
ID,Blaine County,0.0
ID,Boise County,0.0
ID,Bonner County,0.0
ID,Bonneville County,0.0
ID,Boundary County,0.0
ID,Butte County,0.0
ID,Camas County,0.0
ID,Canyon County,0.0
ID,Caribou County,0.0
ID,Cassia County,0.0
ID,Clark County,0.0
ID,Clearwater County,0.0
ID,Custer County,0.0
ID,Elmore County,0.0
ID,Franklin County,0.0
ID,Fremont County,0.0
ID,Gem County,0.0
ID,Gooding County,0.0
ID,Idaho County,0.0
ID,Jefferson County,0.0
ID,Jerome County,0.0
ID,Kootenai County,0.0
ID,Latah County,0.0
ID,Lemhi County,0.0
ID,Lewis County,0.0
ID,Lincoln County,0.0
ID,Madison County,0.0
ID,Minidoka County,0.0
ID,Nez Perce County,0.0
ID,Oneida County,0.0
ID,Owyhee County,0.0
ID,Payette County,0.0
ID,Power County,0.0
ID,Shoshone County,0.0
ID,Teton County,0.0
ID,Twin Falls County,0.0
ID,Valley County,0.0
ID,Washington County,0.0
IL,Adams County,0.0
IL,Alexander County,0.0
IL,Bond County,0.0
IL,Boone County,0.0
IL,Brown County,0.0
IL,Bureau County,0.0
IL,Calhoun County,0.0
IL,Carroll County,0.0
IL,Cass County,0.0
IL,Champaign County,0.0
IL,Christian County,0.0
IL,Clark County,0.0
IL,Clay County,0.0
IL,Clinton County,0.0
IL,Coles County,0.0
IL,Cook County,0.0
IL,Crawford County,0.0
IL,Cumberland County,0.0
IL,De Witt County,0.0
IL,DeKalb County,0.0
IL,Douglas County,0.0
IL,Dupage County,0.0
IL,Edgar County,0.0
IL,Edwards County,0.0
IL,Effingham County,0.0
IL,Fayette County,0.0
IL,Ford County,0.0
IL,Franklin County,0.0
IL,Fulton County,0.0
IL,Gallatin County,0.0
IL,Greene County,0.0
IL,Grundy County,0.0
IL,Hamilton County,0.0
IL,Hancock County,0.0
IL,Hardin County,0.0
IL,Henderson County,0.0
IL,Henry County,0.0
IL,Iroquois County,0.0
IL,Jackson County,0.0
IL,Jasper County,0.0
IL,Jefferson County,0.0
IL,Jersey County,0.0
IL,Jo Daviess County,0.0
IL,Johnson County,0.0
IL,Kane County,0.0
IL,Kankakee County,0.0
IL,Kendall County,0.0
IL,Knox County,0.0
IL,Lake County,0.0
IL,LaSalle County,0.0
IL,Lawrence County,0.0
IL,Lee County,0.0
IL,Livingston County,0.0
IL,Logan County,0.0
IL,Macon County,0.0
IL,Macoupin County,0.0
IL,Madison County,0.0
IL,Marion County,0.0
IL,Marshall County,0.0
IL,Mason County,0.0
IL,Massac County,0.0
IL,McDonough County,0.0
IL,McHenry County,0.0
IL,McLean County,0.0
IL,Menard County,0.0
IL,Mercer County,0.0
IL,Monroe County,0.0
IL,Montgomery County,0.0
IL,Morgan County,0.0
IL,Moultrie County,0.0
IL,Ogle County,0.0
IL,Peoria County,0.0
IL,Perry County,0.0
IL,Piatt County,0.0
IL,Pike County,0.0
IL,Pope County,0.0
IL,Pulaski County,0.0
IL,Putnam County,0.0
IL,Randolph County,0.0
IL,Richland County,0.0
IL,Rock Island County,0.0
IL,Saline County,0.0
IL,Sangamon County,0.0
IL,Schuyler County,0.0
IL,Scott County,0.0
IL,Shelby County,0.0
IL,St. Clair County,0.0
IL,Stark County,0.0
IL,Stephenson County,0.0
IL,Tazewell County,0.0
IL,Union County,0.0
IL,Vermilion County,0.0
IL,Wabash County,0.0
IL,Warren County,0.0
IL,Washington County,0.0
IL,Wayne County,0.0
IL,White County,0.0
IL,Whiteside County,0.0
IL,Will County,0.0
IL,Williamson County,0.0
IL,Winnebago County,0.0
IL,Woodford County,0.0
IN,Adams County,0.0
IN,Allen County,0.0
IN,Bartholomew County,0.0
IN,Benton County,0.0
IN,Blackford County,0.0
IN,Boone County,0.0
IN,Brown County,0.0
IN,Carroll County,0.0
IN,Cass County,0.0
IN,Clark County,0.0
IN,Clay County,0.0
IN,Clinton County,0.0
IN,Crawford County,0.0
IN,Daviess County,0.0
IN,Dearborn County,0.0
IN,Decatur County,0.0
IN,DeKalb County,0.0
IN,Delaware County,0.0
IN,Dubois County,0.0
IN,Elkhart County,0.0
IN,Fayette County,0.0
IN,Floyd County,0.0
IN,Fountain County,0.0
IN,Franklin County,0.0
IN,Fulton County,0.0
IN,Gibson County,0.0
IN,Grant County,0.0
IN,Greene County,0.0
IN,Hamilton County,0.0
IN,Hancock County,0.0
IN,Harrison County,0.0
IN,Hendricks County,0.0
IN,Henry County,0.0
IN,Howard County,0.0
IN,Huntington County,0.0
IN,Jackson County,0.0
IN,Jasper County,0.0
IN,Jay County,0.0
IN,Jefferson County,0.0
IN,Jennings County,0.0
IN,Johnson County,0.0
IN,Knox County,0.0
IN,Kosciusko County,0.0
IN,LaGrange County,0.0
IN,Lake County,0.0
IN,LaPorte County,0.0
IN,Lawrence County,0.0
IN,Madison County,0.0
IN,Marion County,0.0
IN,Marshall County,0.0
IN,Martin County,0.0
IN,Miami County,0.0
IN,Monroe County,0.0
IN,Montgomery County,0.0
IN,Morgan County,0.0
IN,Newton County,0.0
IN,Noble County,0.0
IN,Ohio County,0.0
IN,Orange County,0.0
IN,Owen County,0.0
IN,Parke County,0.0
IN,Perry County,0.0
IN,Pike County,0.0
IN,Porter County,0.0
IN,Posey County,0.0
IN,Pulaski County,0.0
IN,Putnam County,0.0
IN,Randolph County,0.0
IN,Ripley County,0.0
IN,Rush County,0.0
IN,Scott County,0.0
IN,Shelby County,0.0
IN,Spencer County,0.0
IN,St. Joseph County,0.0
IN,Starke County,0.0
IN,Steuben County,0.0
IN,Sullivan County,0.0
IN,Switzerland County,0.0
IN,Tippecanoe County,0.0
IN,Tipton County,0.0
IN,Union County,0.0
IN,Vanderburgh County,0.0
IN,Vermillion County,0.0
IN,Vigo County,0.0
IN,Wabash County,0.0
IN,Warren County,0.0
IN,Warrick County,0.0
IN,Washington County,0.0
IN,Wayne County,0.0
IN,Wells County,0.0
IN,White County,0.0
IN,Whitley County,0.0
KY,Adair County,0.0
KY,Allen County,0.0
KY,Anderson County,0.0
KY,Ballard County,0.0
KY,Barren County,0.0
KY,Bath County,0.0
KY,Bell County,0.0
KY,Boone County,0.0
KY,Bourbon County,0.0
KY,Boyd County,0.0
KY,Boyle County,0.0
KY,Bracken County,0.0
KY,Breathitt County,0.0
KY,Breckinridge County,0.0
KY,Bullitt County,0.0
KY,Butler County,0.0
KY,Caldwell County,0.0
KY,Calloway County,0.0
KY,Campbell County,0.0
KY,Carlisle County,0.0
KY,Carroll County,0.0
KY,Carter County,0.0
KY,Casey County,0.0
KY,Christian County,0.0
KY,Clark County,0.0
KY,Clay County,0.0
KY,Clinton County,0.0
KY,Crittenden County,0.0
KY,Cumberland County,0.0
KY,Daviess County,0.0
KY,Edmonson County,0.0
KY,Elliott County,0.0
KY,Estill County,0.0
KY,Fayette County,0.0
KY,Fleming County,0.0
KY,Floyd County,0.0
KY,Franklin County,0.0
KY,Fulton County,0.0
KY,Gallatin County,0.0
KY,Garrard County,0.0
KY,Grant County,0.0
KY,Graves County,0.0
KY,Grayson County,0.0
KY,Green County,0.0
KY,Greenup County,0.0
KY,Hancock County,0.0
KY,Hardin County,0.0
KY,Harlan County,0.0
KY,Harrison County,0.0
KY,Hart County,0.0
KY,Henderson County,0.0
KY,Henry County,0.0
KY,Hickman County,0.0
KY,Hopkins County,0.0
KY,Jackson County,0.0
KY,Jefferson County,0.0
KY,Jessamine County,0.0
KY,Johnson County,0.0
KY,Kenton County,0.0
KY,Knott County,0.0
KY,Knox County,0.0
KY,Larue County,0.0
KY,Laurel County,0.0
KY,Lawrence County,0.0
KY,Lee County,0.0
KY,Leslie County,0.0
KY,Letcher County,0.0
KY,Lewis County,0.0
KY,Lincoln County,0.0
KY,Livingston County,0.0
KY,Logan County,0.0
KY,Lyon County,0.0
KY,Madison County,0.0
KY,Magoffin County,0.0
KY,Marion County,0.0
KY,Marshall County,0.0
KY,Martin County,0.0
KY,Mason County,0.0
KY,McCracken County,0.0
KY,McCreary County,0.0
KY,McLean County,0.0
KY,Meade County,0.0
KY,Menifee County,0.0
KY,Mercer County,0.0
KY,Metcalfe County,0.0
KY,Monroe County,0.0
KY,Montgomery County,0.0
KY,Morgan County,0.0
KY,Muhlenberg County,0.0
KY,Nelson County,0.0
KY,Nicholas County,0.0
KY,Ohio County,0.0
KY,Oldham County,0.0
KY,Owen County,0.0
KY,Owsley County,0.0
KY,Pendleton County,0.0
KY,Perry County,0.0
KY,Pike County,0.0
KY,Powell County,0.0
KY,Pulaski County,0.0
KY,Robertson County,0.0
KY,Rockcastle County,0.0
KY,Rowan County,0.0
KY,Russell County,0.0
KY,Scott County,0.0
KY,Shelby County,0.0
KY,Simpson County,0.0
KY,Spencer County,0.0
KY,Taylor County,0.0
KY,Todd County,0.0
KY,Trigg County,0.0
KY,Trimble County,0.0
KY,Union County,0.0
KY,Warren County,0.0
KY,Washington County,0.0
KY,Wayne County,0.0
KY,Webster County,0.0
KY,Whitley County,0.0
KY,Wolfe County,0.0
KY,Woodford County,0.0
MA,Barnstable County,0.0015144050121407542
MA,Berkshire County,0.00016833746829171125
MA,Bristol County,0.0011450829547335645
MA,Dukes County,0.0028642883693892384
MA,Essex County,0.0007307234838002394
MA,Franklin County,0.00022377735765413505
MA,Hampden County,0.0004204579905263689
MA,Hampshire County,0.00027883751574538297
MA,Middlesex County,0.0006186033332875622
MA,Nantucket County,0.0024073693277530863
MA,Norfolk County,0.0007031060339894625
MA,Plymouth County,0.0012071716280337673
MA,Suffolk County,0.0015277361455281384
MA,Worcester County,0.0005039560499337072
ME,Androscoggin County,0.00023419489528228035
ME,Aroostook County,9.68913190296913e-05
ME,Cumberland County,0.0006997692730748074
ME,Franklin County,0.00013431070839075202
ME,Hancock County,0.0005907221337112298
ME,Kennebec County,0.0002260163258230817
ME,Knox County,0.0007361160783788083
ME,Lincoln County,0.000758126789726238
ME,Oxford County,0.00015806568660915808
ME,Penobscot County,0.00018159236779788943
ME,Piscataquis County,0.00015981180972972537
ME,Sagadahoc County,0.0004903898302322926
ME,Somerset County,0.00017848205871463977
ME,Waldo County,0.000273986984017017
ME,Washington County,0.0002818516027891788
ME,York County,0.0006834543809344076
MI,Alcona County,0.0
MI,Alger County,0.0
MI,Allegan County,0.0
MI,Alpena County,0.0
MI,Antrim County,0.0
MI,Arenac County,0.0
MI,Baraga County,0.0
MI,Barry County,0.0
MI,Bay County,0.0
MI,Benzie County,0.0
MI,Berrien County,0.0
MI,Branch County,0.0
MI,Calhoun County,0.0
MI,Cass County,0.0
MI,Charlevoix County,0.0
MI,Cheboygan County,0.0
MI,Chippewa County,0.0
MI,Clare County,0.0
MI,Clinton County,0.0
MI,Crawford County,0.0
MI,Delta County,0.0
MI,Dickinson County,0.0
MI,Eaton County,0.0
MI,Emmet County,0.0
MI,Genesee County,0.0
MI,Gladwin County,0.0
MI,Gogebic County,0.0
MI,Grand Traverse County,0.0
MI,Gratiot County,0.0
MI,Hillsdale County,0.0
MI,Houghton County,0.0
MI,Huron County,0.0
MI,Ingham County,0.0
MI,Ionia County,0.0
MI,Iosco County,0.0
MI,Iron County,0.0
MI,Isabella County,0.0
MI,Jackson County,0.0
MI,Kalamazoo County,0.0
MI,Kalkaska County,0.0
MI,Kent County,0.0
MI,Keweenaw County,0.0
MI,Lake County,0.0
MI,Lapeer County,0.0
MI,Leelanau County,0.0
MI,Lenawee County,0.0
MI,Livingston County,0.0
MI,Luce County,0.0
MI,Mackinac County,0.0
MI,Macomb County,0.0
MI,Manistee County,0.0
MI,Marquette County,0.0
MI,Mason County,0.0
MI,Mecosta County,0.0
MI,Menominee County,0.0
MI,Midland County,0.0
MI,Missaukee County,0.0
MI,Monroe County,0.0
MI,Montcalm County,0.0
MI,Montmorency County,0.0
MI,Muskegon County,0.0
MI,Newaygo County,0.0
MI,Oakland County,0.0
MI,Oceana County,0.0
MI,Ogemaw County,0.0
MI,Ontonagon County,0.0
MI,Osceola County,0.0
MI,Oscoda County,0.0
MI,Otsego County,0.0
MI,Ottawa County,0.0
MI,Presque Isle County,0.0
MI,Roscommon County,0.0
MI,Saginaw County,0.0
MI,Sanilac County,0.0
MI,Schoolcraft County,0.0
MI,Shiawassee County,0.0
MI,St. Clair County,0.0
MI,St. Joseph County,0.0
MI,Tuscola County,0.0
MI,Van Buren County,0.0
MI,Washtenaw County,0.0
MI,Wayne County,0.0
MI,Wexford County,0.0
MN,Aitkin County,0.0
MN,Anoka County,0.0
MN,Becker County,0.0
MN,Beltrami County,0.0
MN,Benton County,0.0
MN,Big Stone County,0.0
MN,Blue Earth County,0.0
MN,Brown County,0.0
MN,Carlton County,0.0
MN,Carver County,0.0
MN,Cass County,0.0
MN,Chippewa County,0.0
MN,Chisago County,0.0
MN,Clay County,0.0
MN,Clearwater County,0.0
MN,Cook County,0.0
MN,Cottonwood County,0.0
MN,Crow Wing County,0.0
MN,Dakota County,0.0
MN,Dodge County,0.0
MN,Douglas County,0.0
MN,Faribault County,0.0
MN,Fillmore County,0.0
MN,Freeborn County,0.0
MN,Goodhue County,0.0
MN,Grant County,0.0
MN,Hennepin County,0.0
MN,Houston County,0.0
MN,Hubbard County,0.0
MN,Isanti County,0.0
MN,Itasca County,0.0
MN,Jackson County,0.0
MN,Kanabec County,0.0
MN,Kandiyohi County,0.0
MN,Kittson County,0.0
MN,Koochiching County,0.0
MN,Lac qui Parle County,0.0
MN,Lake County,0.0
MN,Lake of the Woods County,0.0
MN,Le Sueur County,0.0
MN,Lincoln County,0.0
MN,Lyon County,0.0
MN,Mahnomen County,0.0
MN,Marshall County,0.0
MN,Martin County,0.0
MN,McLeod County,0.0
MN,Meeker County,0.0
MN,Mille Lacs County,0.0
MN,Morrison County,0.0
MN,Mower County,0.0
MN,Murray County,0.0
MN,Nicollet County,0.0
MN,Nobles County,0.0
MN,Norman County,0.0
MN,Olmsted County,0.0
MN,Otter Tail County,0.0
MN,Pennington County,0.0
MN,Pine County,0.0
MN,Pipestone County,0.0
MN,Polk County,0.0
MN,Pope County,0.0
MN,Ramsey County,0.0
MN,Red Lake County,0.0
MN,Redwood County,0.0
MN,Renville County,0.0
MN,Rice County,0.0
MN,Rock County,0.0
MN,Roseau County,0.0
MN,Scott County,0.0
MN,Sherburne County,0.0
MN,Sibley County,0.0
MN,St. Louis County,0.0
MN,Stearns County,0.0
MN,Steele County,0.0
MN,Stevens County,0.0
MN,Swift County,0.0
MN,Todd County,0.0
MN,Traverse County,0.0
MN,Wabasha County,0.0
MN,Wadena County,0.0
MN,Waseca County,0.0
MN,Washington County,0.0
MN,Watonwan County,0.0
MN,Wilkin County,0.0
MN,Winona County,0.0
MN,Wright County,0.0
MN,Yellow Medicine County,0.0
MT,Beaverhead County,0.0
MT,Big Horn County,0.0
MT,Blaine County,0.0
MT,Broadwater County,0.0
MT,Carbon County,0.0
MT,Carter County,0.0
MT,Cascade County,0.0
MT,Chouteau County,0.0
MT,Custer County,0.0
MT,Daniels County,0.0
MT,Dawson County,0.0
MT,Deer Lodge County,0.0
MT,Fallon County,0.0
MT,Fergus County,0.0
MT,Flathead County,0.0
MT,Gallatin County,0.0
MT,Garfield County,0.0
MT,Glacier County,0.0
MT,Golden Valley County,0.0
MT,Granite County,0.0
MT,Hill County,0.0
MT,Jefferson County,0.0
MT,Judith Basin County,0.0
MT,Lake County,0.0
MT,Lewis and Clark County,0.0
MT,Liberty County,0.0
MT,Lincoln County,0.0
MT,Madison County,0.0
MT,McCone County,0.0
MT,Meagher County,0.0
MT,Mineral County,0.0
MT,Missoula County,0.0
MT,Musselshell County,0.0
MT,Park County,0.0
MT,Petroleum County,0.0
MT,Phillips County,0.0
MT,Pondera County,0.0
MT,Powder River County,0.0
MT,Powell County,0.0
MT,Prairie County,0.0
MT,Ravalli County,0.0
MT,Richland County,0.0
MT,Roosevelt County,0.0
MT,Rosebud County,0.0
MT,Sanders County,0.0
MT,Sheridan County,0.0
MT,Silver Bow County,0.0
MT,Stillwater County,0.0
MT,Sweet Grass County,0.0
MT,Teton County,0.0
MT,Toole County,0.0
MT,Treasure County,0.0
MT,Valley County,0.0
MT,Wheatland County,0.0
MT,Wibaux County,0.0
MT,Yellowstone County,0.0
ND,Adams County,0.0
ND,Barnes County,0.0
ND,Benson County,0.0
ND,Billings County,0.0
ND,Bottineau County,0.0
ND,Bowman County,0.0
ND,Burke County,0.0
ND,Burleigh County,0.0
ND,Cass County,0.0
ND,Cavalier County,0.0
ND,Dickey County,0.0
ND,Divide County,0.0
ND,Dunn County,0.0
ND,Eddy County,0.0
ND,Emmons County,0.0
ND,Foster County,0.0
ND,Golden Valley County,0.0
ND,Grand Forks County,0.0
ND,Grant County,0.0
ND,Griggs County,0.0
ND,Hettinger County,0.0
ND,Kidder County,0.0
ND,LaMoure County,0.0
ND,Logan County,0.0
ND,McHenry County,0.0
ND,McIntosh County,0.0
ND,McKenzie County,0.0
ND,McLean County,0.0
ND,Mercer County,0.0
ND,Morton County,0.0
ND,Mountrail County,0.0
ND,Nelson County,0.0
ND,Oliver County,0.0
ND,Pembina County,0.0
ND,Pierce County,0.0
ND,Ramsey County,0.0
ND,Ransom County,0.0
ND,Renville County,0.0
ND,Richland County,0.0
ND,Rolette County,0.0
ND,Sargent County,0.0
ND,Sheridan County,0.0
ND,Sioux County,0.0
ND,Slope County,0.0
ND,Stark County,0.0
ND,Steele County,0.0
ND,Stutsman County,0.0
ND,Towner County,0.0
ND,Traill County,0.0
ND,Walsh County,0.0
ND,Ward County,0.0
ND,Wells County,0.0
ND,Williams County,0.0
NE,Adams County,0.0
NE,Antelope County,0.0
NE,Arthur County,0.0
NE,Banner County,0.0
NE,Blaine County,0.0
NE,Boone County,0.0
NE,Box Butte County,0.0
NE,Boyd County,0.0
NE,Brown County,0.0
NE,Buffalo County,0.0
NE,Burt County,0.0
NE,Butler County,0.0
NE,Cass County,0.0
NE,Cedar County,0.0
NE,Chase County,0.0
NE,Cherry County,0.0
NE,Cheyenne County,0.0
NE,Clay County,0.0
NE,Colfax County,0.0
NE,Cuming County,0.0
NE,Custer County,0.0
NE,Dakota County,0.0
NE,Dawes County,0.0
NE,Dawson County,0.0
NE,Deuel County,0.0
NE,Dixon County,0.0
NE,Dodge County,0.0
NE,Douglas County,0.0
NE,Dundy County,0.0
NE,Fillmore County,0.0
NE,Franklin County,0.0
NE,Frontier County,0.0
NE,Furnas County,0.0
NE,Gage County,0.0
NE,Garden County,0.0
NE,Garfield County,0.0
NE,Gosper County,0.0
NE,Grant County,0.0
NE,Greeley County,0.0
NE,Hall County,0.0
NE,Hamilton County,0.0
NE,Harlan County,0.0
NE,Hayes County,0.0
NE,Hitchcock County,0.0
NE,Holt County,0.0
NE,Hooker County,0.0
NE,Howard County,0.0
NE,Jefferson County,0.0
NE,Johnson County,0.0
NE,Kearney County,0.0
NE,Keith County,0.0
NE,Keya Paha County,0.0
NE,Kimball County,0.0
NE,Knox County,0.0
NE,Lancaster County,0.0
NE,Lincoln County,0.0
NE,Logan County,0.0
NE,Loup County,0.0
NE,Madison County,0.0
NE,McPherson County,0.0
NE,Merrick County,0.0
NE,Morrill County,0.0
NE,Nance County,0.0
NE,Nemaha County,0.0
NE,Nuckolls County,0.0
NE,Otoe County,0.0
NE,Pawnee County,0.0
NE,Perkins County,0.0
NE,Phelps County,0.0
NE,Pierce County,0.0
NE,Platte County,0.0
NE,Polk County,0.0
NE,Red Willow County,0.0
NE,Richardson County,0.0
NE,Rock County,0.0
NE,Saline County,0.0
NE,Sarpy County,0.0
NE,Saunders County,0.0
NE,Scotts Bluff County,0.0
NE,Seward County,0.0
NE,Sheridan County,0.0
NE,Sherman County,0.0
NE,Sioux County,0.0
NE,Stanton County,0.0
NE,Thayer County,0.0
NE,Thomas County,0.0
NE,Thurston County,0.0
NE,Valley County,0.0
NE,Washington County,0.0
NE,Wayne County,0.0
NE,Webster County,0.0
NE,Wheeler County,0.0
NE,York County,0.0
NH,Belknap County,0.00025493339024429905
NH,Carroll County,0.00019841353037145952
NH,Cheshire County,0.00019959001428169335
NH,Coos County,8.998941292610536e-05
NH,Grafton County,0.00011975026714366763
NH,Hillsborough County,0.00033546263554783714
NH,Merrimack County,0.0002209076444859099
NH,Rockingham County,0.00043453881612096984
NH,Strafford County,0.0002887303215684022
NH,Sullivan County,0.00015970077103236353
NM,Bernalillo County,0.0
NM,Catron County,0.0
NM,Chaves County,0.0
NM,Cibola County,0.0
NM,Colfax County,0.0
NM,Curry County,0.0
NM,De Baca County,0.0
NM,Dona Ana County,0.0
NM,Eddy County,0.0
NM,Grant County,0.0
NM,Guadalupe County,0.0
NM,Harding County,0.0
NM,Hidalgo County,0.0
NM,Lea County,0.0
NM,Lincoln County,0.0
NM,Los Alamos County,0.0
NM,Luna County,0.0
NM,McKinley County,0.0
NM,Mora County,0.0
NM,Otero County,0.0
NM,Quay County,0.0
NM,Rio Arriba County,0.0
NM,Roosevelt County,0.0
NM,San Juan County,0.0
NM,San Miguel County,0.0
NM,Sandoval County,0.0
NM,Santa Fe County,0.0
NM,Sierra County,0.0
NM,Socorro County,0.0
NM,Taos County,0.0
NM,Torrance County,0.0
NM,Union County,0.0
NM,Valencia County,0.0
NV,"Carson City, Consolidated Municipality of",0.0
NV,Churchill County,0.0
NV,Clark County,0.0
NV,Douglas County,0.0
NV,Elko County,0.0
NV,Esmeralda County,0.0
NV,Eureka County,0.0
NV,Humboldt County,0.0
NV,Lander County,0.0
NV,Lincoln County,0.0
NV,Lyon County,0.0
NV,Mineral County,0.0
NV,Nye County,0.0
NV,Pershing County,0.0
NV,Storey County,0.0
NV,Washoe County,0.0
NV,White Pine County,0.0
NY,Albany County,0.00010137145945377017
NY,Allegany County,1.1522302561602467e-05
NY,Bronx County,0.0008270780953996252
NY,Broome County,2.8083988631448444e-05
NY,Cattaraugus County,8.367515635239012e-06
NY,Cayuga County,2.5942025705700318e-05
NY,Chautauqua County,1.172159580383306e-05
NY,Chemung County,1.8404829291354702e-05
NY,Chenango County,3.009761864857981e-05
NY,Clinton County,4.513278480165411e-05
NY,Columbia County,0.00016810087007430768
NY,Cortland County,2.500908081560008e-05
NY,Delaware County,4.856866838886781e-05
NY,Dutchess County,0.00023930630548767113
NY,Erie County,9.975146806800798e-06
NY,Essex County,4.244854567357948e-05
NY,Franklin County,2.36157082250779e-05
NY,Fulton County,6.285928882240492e-05
NY,Genesee County,1.350443990542259e-05
NY,Greene County,8.649261298484086e-05
NY,Hamilton County,3.187953292333236e-05
NY,Herkimer County,4.0064050659509534e-05
NY,Jefferson County,2.195444345589316e-05
NY,Kings County,0.0007898886523854096
NY,Lewis County,1.928057295753025e-05
NY,Livingston County,1.5987522782243816e-05
NY,Madison County,3.374223618757926e-05
NY,Monroe County,1.2982338477496454e-05
NY,Montgomery County,7.162511198366223e-05
NY,Nassau County,0.000937119747579772
NY,New York County,0.0011135805378725693
NY,Niagara County,1.277916015251404e-05
NY,Oneida County,3.124138053316932e-05
NY,Onondaga County,2.3074344799307015e-05
NY,Ontario County,1.8798222150413623e-05
NY,Orange County,0.0001701215964251359
NY,Orleans County,1.4013324519131093e-05
NY,Oswego County,2.1205246799892966e-05
NY,Otsego County,4.4814005346549465e-05
NY,Putnam County,0.0002915944254624657
NY,Queens County,0.0007546454862753842
NY,Rensselaer County,0.0001299936242244297
NY,Richmond County,0.00046756960925039464
NY,Rockland County,0.0003400343555465507
NY,Saratoga County,8.606776748817055e-05
NY,Schenectady County,8.183917797036722e-05
NY,Schoharie County,6.330142695164531e-05
NY,Schuyler County,2.3022813243750923e-05
NY,Seneca County,2.7327443893615087e-05
NY,St. Lawrence County,1.679879504596031e-05
NY,Steuben County,1.642924943536087e-05
NY,Suffolk County,0.0018408557829127554
NY,Sullivan County,6.331050247700441e-05
NY,Tioga County,2.3924428227669633e-05
NY,Tompkins County,2.3491553673619704e-05
NY,Ulster County,0.0001243723541133263
NY,Warren County,5.3348803270171805e-05
NY,Washington County,0.0001057484138305204
NY,Wayne County,2.066270072396474e-05
NY,Westchester County,0.0005264442471616751
NY,Wyoming County,1.2595828133726108e-05
NY,Yates County,2.3547956543216834e-05
OH,Adams County,0.0
OH,Allen County,0.0
OH,Ashland County,0.0
OH,Ashtabula County,0.0
OH,Athens County,0.0
OH,Auglaize County,0.0
OH,Belmont County,0.0
OH,Brown County,0.0
OH,Butler County,0.0
OH,Carroll County,0.0
OH,Champaign County,0.0
OH,Clark County,0.0
OH,Clermont County,0.0
OH,Clinton County,0.0
OH,Columbiana County,0.0
OH,Coshocton County,0.0
OH,Crawford County,0.0
OH,Cuyahoga County,0.0
OH,Darke County,0.0
OH,Defiance County,0.0
OH,Delaware County,0.0
OH,Erie County,0.0
OH,Fairfield County,0.0
OH,Fayette County,0.0
OH,Franklin County,0.0
OH,Fulton County,0.0
OH,Gallia County,0.0
OH,Geauga County,0.0
OH,Greene County,0.0
OH,Guernsey County,0.0
OH,Hamilton County,0.0
OH,Hancock County,0.0
OH,Hardin County,0.0
OH,Harrison County,0.0
OH,Henry County,0.0
OH,Highland County,0.0
OH,Hocking County,0.0
OH,Holmes County,0.0
OH,Huron County,0.0
OH,Jackson County,0.0
OH,Jefferson County,0.0
OH,Knox County,0.0
OH,Lake County,0.0
OH,Lawrence County,0.0
OH,Licking County,0.0
OH,Logan County,0.0
OH,Lorain County,0.0
OH,Lucas County,0.0
OH,Madison County,0.0
OH,Mahoning County,0.0
OH,Marion County,0.0
OH,Medina County,0.0
OH,Meigs County,0.0
OH,Mercer County,0.0
OH,Miami County,0.0
OH,Monroe County,0.0
OH,Montgomery County,0.0
OH,Morgan County,0.0
OH,Morrow County,0.0
OH,Muskingum County,0.0
OH,Noble County,0.0
OH,Ottawa County,0.0
OH,Paulding County,0.0
OH,Perry County,0.0
OH,Pickaway County,0.0
OH,Pike County,0.0
OH,Portage County,0.0
OH,Preble County,0.0
OH,Putnam County,0.0
OH,Richland County,0.0
OH,Ross County,0.0
OH,Sandusky County,0.0
OH,Scioto County,0.0
OH,Seneca County,0.0
OH,Shelby County,0.0
OH,Stark County,0.0
OH,Summit County,0.0
OH,Trumbull County,0.0
OH,Tuscarawas County,0.0
OH,Union County,0.0
OH,Van Wert County,0.0
OH,Vinton County,0.0
OH,Warren County,0.0
OH,Washington County,0.0
OH,Wayne County,0.0
OH,Williams County,0.0
OH,Wood County,0.0
OH,Wyandot County,0.0
OR,Baker County,0.0
OR,Benton County,0.0
OR,Clackamas County,0.0
OR,Clatsop County,0.0
OR,Columbia County,0.0
OR,Coos County,0.0
OR,Crook County,0.0
OR,Curry County,0.0
OR,Deschutes County,0.0
OR,Douglas County,0.0
OR,Gilliam County,0.0
OR,Grant County,0.0
OR,Harney County,0.0
OR,Hood River County,0.0
OR,Jackson County,0.0
OR,Jefferson County,0.0
OR,Josephine County,0.0
