firm_id,firm_name,master_firm_id
3358,SPECLINE CONSULTING INC.,3358
21831,Specs Chemical Services Inc,21831
16896,SPEC'S FAMILY PARTNERS LTD.,16896
13544,SPECTRA ENGINEERING LTD.,13544
16270,SPECTRA7 MICROSYSTEMS,16270
28777,SPECTRAL MD HOLDINGS LIMITED,28777
22975,SPECTRAL MEDICAL INC.,22975
26543,Spectre Ballistics International Inc,26543
18842,SPECTRE BALLISTICS INTERNATIONAL INC.,18842
11371,SPECTRIS PLC,11371
18124,"SPEED RMG PARTNERS, LLC",18124
20361,SPEEDSPORT INC,20361
4022,SPEEDTHOUGHT CONSULTING INC.,4022
26135,SPEEDY GLOBAL HOLDINGS LIMITED,26135
22157,Speer Laboratories LLC & Kerapure Systems LLC,22157
24428,Speer Laboratories LLC dba EMUAID,24428
25148,SPEIRA HOLDINGS COOPERATIEF U.A.,25148
6635,SPELLBOUND DEVELOPMENT GROUP INC DBA CREWSAFE AND SPELLBOUND,6635
20503,SPENCER STUART,20503
30999,SPENT PRODUCTIONS LTD,30999
29137,SPERRY,29137
882,SPF CONSULTING SERVICES LTD,882
25917,SPF EUROPE FUND,25917
13869,SPH REIT MANAGEMENT PTE LTD,13869
4123,SPHARM INC.,4123
6404,SPHERO INC,6404
3972,SPHYNK MEDICAL INC.,3972
23913,SPIE,23913
25966,SPIE BATIGNOLLES,25966
22913,SPIELBANK NIEDERSACHSEN GMBH,22913
13853,SPIN MASTER CORP.,13853
15361,SPINAL CONCE,15361
15362,SPINAL CONCEPTS LLC,15362
6835,SPINNAKER RECYCLING CORP.,6835
24811,SPINNER,24811
13612,SPIRAL OAK STUDIO INC. O/B PEDRO MARTINEZ,13612
15724,SPIRAX-SARCO ENGINEERING PLC,15724
19246,SPIRE HEALTHCARE GROUP PLC,19246
31049,Spire Uk Holdco 1a and Spire UK Holdco 3 A Limited,31049
18421,SPIRENT COMMUNICATIONS PLC,18421
18956,SPIRIT REALTY CAPITAL,18956
31796,SPL,31796
4944,SPLASH MODELLING MARKETING INC.,4944
17753,"SPLASHBLOCKER, LLC",17753
469,SPLENDID CARE SERVICES,469
26084,Split Second CPR,26084
233,SPN INVESTMENTS,233
4666,SPN NETWORKS INC,4666
14307,SPOKANE,14307
28825,Spokane Industries Inc,28825
9689,SPOOKY SQUID GAMES INC,9689
2492,SPORT INSIGHT INC.,2492
27361,Sport Social,27361
6405,SPORTECH HOLDCO I,6405
16512,SPORTECH PLC,16512
10793,"SPORTECH, INC.",10793
2385,SPORTS 1 MARKETING,2385
17099,SPORTS CARS,17099
25642,SPORTS DEVELOPMENT FUND,25642
2698,SPORTS DIRECT INTERNATIONAL PLC,2698
15970,SPORTS PLUS,15970
26237,Sportsmans Reconditioning Inc,26237
15175,SPORTSPOWER LIMITED,15175
12884,SPOTIFY A SIDE,12884
17245,SPOTIFY A SIDE 2020,17245
1511,SPOTLIGHT SYSTEMS LLC,1511
10321,SPOTX INC,10321
3869,SPP MARKETING SERVICES,3869
16963,SPREADCO,16963
9972,SPRING ASSET MANAGEMENT LIMITED,9972
23810,SPRING CAPITAL (HONG KONG) LIMITED (SFERS),23810
15705,SPRING MOUNTAIN ADVENTURE,15705
26605,SPRING TEST,26605
16779,SPRINGER NATURE AG & CO. KGAA,16779
11514,SPRINGFIELD INC,11514
23956,Springfield Inc HS Produkts doo Minesa SVO,23956
16174,SPRINGLETON FUN PARK LLC,16174
23809,SPRINGS CAPITAL (HONG KONG) LIMITED,23809
758,SPRINGZ LTD,758
25843,Springz LTD dba Springz Trampoline Lansing,25843
9829,SPROUT SOCIAL INC,9829
12098,SPROUT WELLNESS SOLUTIONS INC.,12098
16833,SPROUTS FARMERS MARKET,16833
22465,Sprouts Farmers Market Inc,22465
24467,Spruce Natural Labs LLC,24467
26268,Sprung Instant Structures Ltd et al,26268
5392,SPUTNIK ARCHITECTURE INC.,5392
6407,SPX CORP,6407
4568,SPX FLOW,4568
9241,SPX FLOW INC,9241
19220,"SPX FLOW, INC.",19220
10580,SPX TEXT,10580
21757,SQLI,21757
23866,Squamish Truck & Trailer Ltd,23866
10470,SQUARE ENIX LTD,10470
6626,SQUARE INC,6626
29026,"Square Peg Round Hold, LLC",29026
11504,"SQUARESPACE, INC",11504
29009,SQUEAK E CLEAN STUDIOS LLC,29009
6704,SQUEEZE CMM INC.,6704
11944,SQUID ROCKET PROJECT SERVICES DBA OPTIMAL ENERGY PARTNERS,11944
29341,SQUIRE SANDERS & DEMPSEY INTERNATIONAL,29341
29269,SQUIRE SANDERS AND DEMPSEY,29269
29391,SQUIRES HAMMONDS,29391
3818,SR SMITH,3818
16275,SR TECHNICS SWITZERLAND LTD.,16275
1931,SR/M DESIGN INC.,1931
3885,SRATEGY KR CONSULTING INC.,3885
980,SRD CONTROLS INC.,980
8058,SREERAJ KOKKILIGADDA,8058
16797,SR-EXTRACTIONS LLC,16797
28810,SRG GLOBAL LTD,28810
11401,SRG STUDIOS CORP,11401
16402,SRH N.V.,16402
11027,SRH NV,11027
6408,SRI INTERNATIONAL,6408
26154,SRITHAI SUPERWARE PUBLIC COMPANY LIMITED,26154
21238,SRIW,21238
29122,SRK CONSULTING,29122
17473,SRP GROUPE,17473
10465,SRP MEDICAL INVESTMENTS,10465
9405,SRS CONSULTING INC,9405
31607,SS Industries,31607
2165,SS VAPE BRANDS,2165
23795,SSCP PEGASUS TOPCO,23795
16610,SSE PLC,16610
24579,SSEC,24579
20831,S-SERVICEPARTNER DEUTSCHLAND GMBH,20831
16365,SSP GROUP PLC,16365
26969,SSPEEH HIDROELECTRICA,26969
289,SSV BOUNCE BUY,289
24458,SSY GROUP LIMITED,24458
22919,ST ANDREW'S,22919
6101,ST ASSET MANAGEMENT PTE LTD,6101
1084,ST BARBARA,1084
17054,ST CLAIR COUNTY,17054
17055,ST CLAIRE COUNTY,17055
11458,ST GEORGE BANK,11458
24924,ST GEORGES BANK & COMPANY INC.,24924
5311,ST GERAN MANAGEMENT PRIVATE LIMITED,5311
31368,St Ives Group Pty Ltd,31368
3841,ST JAMES HOLDINGS LIMITED,3841
12448,ST JAMES PLACE,12448
2066,ST JOHN HEART OF THE COMMUNITY OUTREACH MINISTRIES,2066
23988,ST KITTS NEVIS ANGUILLA NATIONAL BANK,23988
25723,ST LOGISTICS PTE LTD,25723
23239,ST LUCIA ELETRICITY SERVICES,23239
791,ST LUKES HOSPITAL INC.,791
24097,ST MAARTEN TELECOMMUNICATION HOLDING COMPANY,24097
18491,ST MORITZ SECURITY SERVICES,18491
28774,St Nazaire Rd DBA Elevation Station 2,28774
14534,ST PETERS TRUST COMPANY LIMITED,14534
7991,ST SOINS O/B SANDY THELEMAQUE,7991
640,ST VINCENT'S HEALTH AUSTRALIA LTD,640
4591,ST. FRANCIS HERB FARM INC.,4591
22141,ST. MODWEN PROPERTIES PLC,22141
13177,ST. THOMAS SURGICAL HOLDINGS INC.,13177
31807,ST1,31807
29350,STAAS AND HALSEY,29350
21925,Stability Staffing and Consulting,21925
19075,STABILUS S.A.,19075
23618,STAC Tactical,23618
3502,STACK HARBOR,3502
14812,"STACKED OUTDOORS, LLC",14812
3409,STACY MCCAW WRAIGHT O/A DEMENTIA SUPPORT STRATEGIES,3409
20752,STADA ARZNEIMITTEL AG,20752
22614,Stadium System Inc,22614
2150,"STADIUM SYSTEMS, INC.",2150
12804,STADTSPARKASSE MAGDEBURG,12804
22148,STADTWERKE AUGSBURG HOLDING GMBH,22148
15049,STADTWERKE FRANKFURT,15049
28765,STADTWERKE HALLE GMBH,28765
20511,STADTWERKE KOELN GMBH,20511
23767,STADTWERKE MÜNCHEN GMBH,23767
28896,STADTWERKE OSNABRÜCK AG,28896
24663,Staff Source Employment,24663
10837,STAFFING INC,10837
27119,STAFFING NETWORK HOLDINGS LLC,27119
11087,STAFFING RESOURCES LLC DBA FAST SEARCH,11087
24035,Staffor Consulting LLC,24035
3214,STAFFORD CAPITAL PARTNERS,3214
23462,Stag Arms LLC,23462
14162,STAGECOACH,14162
21570,STAGO INTERNATIONAL,21570
16341,STAGS ARMS LLC,16341
16039,STAHLGRUBER AG,16039
2839,STAIRS PROJECT MANAGEMENT INC.,2839
810,STAKRAFT,810
5224,STALLIONS INVESTMENT MANAGEMENT,5224
3912,STALTH MEDICAL LTD.,3912
12122,STAMPS.COM,12122
23690,Stance Equine USA,23690
15914,STANDARD BANK GROUP LIMITED,15914
26472,STANDARD CHARETERED BANK PLC,26472
14584,STANDARD CHARTERED PLC,14584
16971,STANDARD HOMEOPATHIC COMPANY AND SUBSIDIARIES,16971
5162,STANDARD LIFE ABERDEEN PLC,5162
9910,STANDARD LIFE INVESTMENTS GLOBAL SICAV,9910
10487,STANDARD PROFIL,10487
9480,STANDISH WEB INC.,9480
5318,STANECO CORP,5318
9688,STANLEY ARMOUR INC,9688
30990,STANLEY CONSULTANTS,30990
21101,STANLEY HOUSE LLC,21101
2324,STANLEY KUNNATHU PROFESSIONAL CORPORATION,2324
483,STAR & BEE BEAUTY DISTRIBUTOR INC,483
14166,STAR ASIA CAPITAL,14166
20520,STAR CAPITAL SGR,20520
11425,STAR CAPITAL SGR SPA,11425
31200,Star Education Group Limited,31200
31608,Star Lab Corp,31608
17463,STAR NAIL PRODUCTS INC,17463
26143,STAR UNIVERSAL NETWORK PUBLIC COMPANY LIMITED,26143
12510,STARBLUE INC,12510
17564,STARBOARD,17564
26247,STARBRIGHT HOLSINGS,26247
3585,STARBUZZ TOBACCO,3585
21340,STARHILL GLOBAL REAL ESTATE INVESTMENT TRUST,21340
26966,STARHILL GLOBAL REIT MANAGEMENT LIMITED,26966
29433,STARK & STARK,29433
29586,STARK AND STARK,29586
9881,STARKEY & ASSOCIATES INC.,9881
16832,STARKEY LAB,16832
16831,"STARKEY LABORATORIES, INC.",16831
21630,STARLITE HOLDINGS LIMITED,21630
29786,Starr,29786
18339,START 1 LTD,18339
26298,START II LTD,26298
21688,Start LLC,21688
8035,STARTEC COMPRESSION & PROCESS LTD.,8035
2108,STARTPAC,2108
20935,STARTUP CAMPUS,20935
13339,STATE BANK OF MAURITIUS,13339
26451,State Management and Development Ltd,26451
9175,STATE OIL,9175
26219,STATE RAILWAY OF THAILAND,26219
3170,STATE STREET GLOBAL ADVISORS LIQUIDITY FUNDS PLC,3170
598,STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV,598
1561,STATERRA INC.,1561
26686,"STATES LOGISTICS SERVICES, INC.",26686
31609,Statex HoldCo,31609
24845,STATION CASINOS,24845
14473,STATION INTERNATIONAL LIMITED,14473
2882,STATS CHIPPAC PTE LTD,2882
1797,STAXI CORPORATION LIMITED,1797
10368,STAYLIT DESIGN,10368
2568,STEADFAST GROUP LIMITED,2568
15160,STEAG GMBH,15160
3052,STEALTH STEP,3052
27132,Stealth Tahoe LLC dba Stealth Tahoe,27132
23640,STEAMSHIP INSURANCE MANAGEMENT SERVICES,23640
6218,STEARTECH I.T. SOLUTIONS INC,6218
10281,STEEL IMAGE INC.,10281
14540,STEEL SUPPLEMENTS,14540
27204,Steel Supplements LLC,27204
5291,STEEL TECH LTD,5291
18712,STEELCASE INC.,18712
26906,STEELE INVESTMENTS PTE. LTD.,26906
18360,"STEELER, INC.",18360
31369,Steelseries Group A/S,31369
26939,STEELSERIES GROUP AS,26939
9567,STEFAN BOLLIGER ASSOCIATES INC.,9567
12956,STEFANIE AUSTIN O/A THE SHED ESPACE YOGA,12956
6184,STEIGENBERGER HOTELS AG,6184
25866,STEINER AG,25866
26328,STEINER INVESTMENT FOUNDATION,26328
15438,STELCO HOLDINGS INC,15438
23147,"STELLA & DOT, LLC",23147
1473,STELLA SPEIGEL O/A STELLAR HEALTH,1473
22930,STELLANTIS NV,22930
473,STELLWAGEN CAPITAL,473
25828,STEMCOR GLOBAL HOLDINGS,25828
3712,STEMPSKI KELLY ASSOCIATES INCORPORATED,3712
1569,STEMREGEN THERAPEUTICS  INC.,1569
12941,STEMREGEN THERAPEUTICS INC.,12941
6033,STENOTRAN SERVICES INC.,6033
22346,Stenzel Industries,22346
17967,STEP ENERGY SERVICES LTD.,17967
4061,STEP IN MARKETING SOLUTINS,4061
4062,STEP IN MARKETING SOLUTIONS,4062
26227,Stephan and Robin LLC,26227
12130,STEPHANE DORE,12130
5107,STÉPHANIE BLAIS,5107
13075,STEPHANIE CILKOV INTERIOR DESIGN O/B STEPHANIE CILKOV,13075
24006,Stephanie Edmondson LPC MHSP,24006
23527,Stephen A Goldman Consulting Services LLC,23527
28483,Stephen A Johnson Professional Corp,28483
10662,STEPHEN ANDREW ZERBY,10662
3296,STEPHEN BURGESS CONSULTING SERVICES INC,3296
10007,STEPHEN L KAREK LANDSCAPE ARCHITECT,10007
3393,STEPHEN LEUNG CONSULTING,3393
5006,STEPHEN LINDLEY CONSULTING INC.,5006
12848,STEPHEN NELSON/IN SERVICE CONSULTING INC.,12848
5012,STEPHENS COUNTY HOSPITAL AUTHORITY,5012
29759,STEPHENSON HARWOOD,29759
14098,STEPONE TECH AMERICA INC,14098
5719,STÉRÉO STATION DESIGN & WEB,5719
20545,"STERICYCLE, INC.",20545
3206,STERLING AND WILSON (SWB),3206
2960,STERLING MID HOLDINGS,2960
31145,Sterling Pharma Solutions Limited,31145
1924,STERLING RESOURCES,1924
16317,STERLING TRUST CORPORATION LIMITED,16317
6167,STERO-CHROM ANALYTICAL LABORATORY INC.,6167
25875,STEVANATO GROUP SPA,25875
26082,STEVANATO SPA,26082
5500,STEVE BAXTER CONSULTING LIMITED,5500
10165,STEVE COLLINS CONUSLTING,10165
10716,STEVE CREWWSON O/A FT WEB SOLUTINS ETC.,10716
1939,STEVE DE MONTBRUN INC.,1939
30965,Steve Grossman & Associates Ltd,30965
29025,Steve Limited,29025
14135,STEVE MUNROE,14135
31906,STEVE TEST 2,31906
13507,STEVE WILSON O/A WIL-SOLVE CONSULTING,13507
25368,Steve Zhanel Enterprises Inc DBA Target Temporaries,25368
25111,Steven & Molly Thomson Triple T Ranches Inc dba Benbrook Stables,25111
1093,STEVEN ALBERTSEN O/A NEVESTA SOLUTIONS,1093
3250,STEVEN J KEAYS,3250
10605,STEVEN WILLIAMS,10605
29669,STEVENS AND LEE,29669
12732,STEVIA ONE,12732
12734,STEVIA ONE PERU,12734
18065,STEWART TOOL COMPANY INC,18065
1277,STEWARTVILLE PROFESSIONAL CENTRE INC.,1277
22369,Steyr Arms Inc,22369
15014,STF CORREDORES DE BOLSA,15014
25328,STHREE PLC,25328
23661,STI Firearms LLC dba STI International,23661
17641,STI HOLDINGS,17641
20332,STI TIRE AND WHEEL LLC,20332
12372,STICHTING BKR,12372
17285,STICHTING BLUEBOX BEHEER,17285
20871,STICHTING FORSETTLEMENT,20871
22187,STICHTING NATIONALE PARKEN BONAIRE - STINAPA BONAIRE,22187
28708,STICHTING STEINHOFF RECOVERY FOUNDATION,28708
20855,STICKEE TECHNOLOGY LIMITED,20855
22221,STIERLIFT & GRUAS SA,22221
2843,STIFEL NICOLAUS EUROPE LIMITED,2843
29510,STIKEMAN ELLIOTT,29510
25745,STILLFRONT GROUP AB,25745
9546,STILLWATER ENVIRONMENTAL CONSULTING INC.,9546
2420,STIMSCIENCE,2420
26431,"STINKER STORES, INC.",26431
29478,STINSON LEONARD STREET,29478
29261,STINSON MORRISON HECKER,29261
4865,STIRIS RESEARCH INC.,4865
12975,STIRLING GEOSCIENCE LTD.,12975
3223,STIRLING ROTHESAY CONSULTING INCORPORATED.,3223
14681,STIRLING SQUARE CAPITAL PARTNERS,14681
10712,STITCH LABS,10712
29336,STITES AND HARBISON,29336
4174,STITES CONSULTING INC.,4174
11565,STL OIL & GAS SERVICES LTD.,11565
528,STMICROELECTRONICS,528
735,STMIRCOELECTRONICS,735
10565,STOBART GROUP LTD,10565
24087,Stockbridge Risk Management Inc,24087
22275,"STOCKCROWD PFP, S.L",22275
5673,STOCKDALE CONSULTING O/B ETHER GROWTH CONSULTING,5673
2567,STOCKLAND CORPORATION,2567
4705,STOCKLEY CONSULTING INC,4705
29448,STOLL KEENON OGDEN,29448
15628,STOLT NIELSEN,15628
3923,STOMATOTECH INC.,3923
11569,STOMO MEDICAL INC.,11569
20910,STONE,20910
5624,STONE HARTS GUN CLUB,5624
10801,STONECREST ENGINEERING INC.,10801
10812,STONECROP TECHNOLOGIES,10812
25106,STONEGATE PUB COMPANY HOLDING SARL,25106
3489,STONEHAGE FLEMING,3489
15529,STONEHENGE INTER PUBLIC COMPANY LIMITED,15529
18371,STONERIDGE BICYCLES,18371
20448,STONERIDGE INC,20448
21362,STONESHIELD HOLDING S.A.R.L,21362
5387,STONEWAY POWER,5387
28855,STOREBRAND ASA,28855
1918,STORELLI SPORTS LLC,1918
16499,STORONE,16499
27197,STOUT RISIUS ROSS LLC,27197
19159,STP NUCLEAR OPERATING COMPANY,19159
15736,STRABAG SE,15736
21338,STRACON SA,21338
13106,STRAD ENERGY SERVICES,13106
17364,STRAD INC,17364
31585,Straighterline,31585
29190,STRAND ASSOCIATES,29190
23532,STRAND HANSON GUYANA INC,23532
17068,Strand Holdings LLC dba Lacks Beach Service,17068
2564,STRAST INC,2564
5974,STRATA DEVELOPMENT CORPORATION,5974
3547,STRATA INSIGHTS INC.,3547
12433,STRATAPRIME SOLUTIONS INC,12433
262,STRATASAN LLC,262
490,STRATEFI LLC,490
16604,"STRATEFI, LLC",16604
18976,STRATEGIA WEALTH MANAGEMENT LTD,18976
16110,STRATEGIC AND PRECIOUS METALS,16110
1818,STRATEGIC AVENUE CONSULTING INC,1818
962,STRATEGIC NAVIGATOR INC.,962
25962,STRATEGIC PROPERTY FUND ASIA SCSP,25962
3303,STRATEGIC SCIENCE INC.,3303
10564,"STRATEGIC SPORTS, LTD",10564
20467,STRATEGIC STAFFING SOLUTIONS,20467
5709,STRATEGIC TREASURER LLC,5709
8050,STRATEGIE BLEAN INC.,8050
1923,STRATÉGIE IMMOBILIÈRE LGP INC. FASLRS RÉPERTOIRE DES PARCS INDUSTRIELS DU CANADA,1923
3117,STRATHEX ENGINEERING INC.,3117
23693,Stratosphere Adventure Park LLC Stratosphere Trampoline Park LLC,23693
514,STRATUM ENERGY GROUP LIMITED,514
3551,STRATUS STAFFING,3551
1116,STRAUSS NATURALS LTD.,1116
11030,STRAWBERRY FIELDS REIT LIMITED,11030
26637,STRAWN PETROLEUM HOLDINGS LLC,26637
1789,STREAMLINE CABLE SOLUTIONS INC.,1789
7975,STREETWISE CONSULTING INC.,7975
14597,STRENGTH & CONDITIONING TECHNOLOGY INC,14597
14476,STRENGTH & CONDITIONING TECHNOLOGY INC.,14476
22781,Strictly Reptiles Inc,22781
27252,Strikeman,27252
21413,STRIPES US HOLDING INC (MATTRESS FIRM),21413
380,STRIVE NINJA FITNESS,380
4015,STROBE CREATIVE,4015
3580,"STRON USA, INC.",3580
19059,STRONG HOME,19059
20610,STRONG PETROCHEMICAL HOLDINGS LTD,20610
21619,Strong Supplements LLC,21619
6507,STRONGBARS NUTRITION,6507
5098,STRONGBARS NUTRITION INC.,5098
13450,STRONGMAN ENTERPRISE LTD.,13450
31889,"Strongpurpose, Lda",31889
29578,STROOCK AND STROOCK AND LAVAN,29578
4457,STROVA INC,4457
2794,STROVA LLC,2794
23436,Structure Works Inc,23436
960,STRUCTURED ABSTRACTION INC,960
10619,"STRUCTURED MATERIALS INDUSTRIES, INC.",10619
12089,STRUCTURED SYSTEM ADMINISTRATION INC,12089
11017,STRUCTURLAM,11017
6792,STRUM ENGINEERING,6792
4134,STRYBOS BARRON KING LTD.,4134
23272,STS GROUP AG,23272
15691,STS LTD,15691
3458,STSOLUTIONS LTD,3458
25512,STT GDC (THAILAND) CO LTD,25512
2205,STU MILLER CONSULTING,2205
21587,STUART GILKS,21587
11683,STUART GRAVE,11683
28953,Student Loan Benefits Inc,28953
31610,Student Roost,31610
5905,STUDENTS ASSOCIATION OF GRANT MACEWAN COLLEGE,5905
2557,STUDIO 6 SOFTWARE INC,2557
3633,STUDIO AFFORDANCE INC.,3633
12011,STUDIO ALTKEY INC.,12011
3632,STUDIO CLEVER-PLAY,3632
5748,STUDIO CREATIF COLOC,5748
5144,STUDIO DE JEUX BISHOP INC.,5144
6015,STUDIO GIMMICK INC.,6015
5321,STUDIO MARLOWE,5321
11407,STUDIOS GOLEMLABS INC,11407
31611,"Stukent, Inc.",31611
16140,"STUMPYS MIDDLETOWN, LLC",16140
24797,Stundenglass Technologies LLC,24797
2886,STUNLOCK SECURITY INC.,2886
22570,Sturdy Gun Safe Inc,22570
29107,STV GROUP INC,29107
454,STX CORPORATION,454
11268,STYLE KOREAN US LLC,11268
28550,Styles Inc dba Hog Wild Pyrotechnics,28550
24492,Styles Inc dba Hogwild Pyro,24492
15773,SUBARU CORPORATION,15773
13173,SUBSEA 7 SA,13173
25033,SUBSEA GLOBAL SOLUTIONS,25033
21692,Suburban Sportsman LCC,21692
27284,SUBWAY WORLDWIDE INC,27284
1492,SUCCEED SOLUTIONS INC.,1492
15567,SUCDEN FINANCIAL LIMITED,15567
31896,SUCDEN TEST - DANIEL,31896
22788,SUCHUANG GAS CORPORATION LIMITED,22788
2493,SUDAMERIS BANK S.A.E.C.A.,2493
22901,SÜDZUCKER AG,22901
2661,SUE ANN MACBRIDE,2661
31053,Suez Recycling and Recovery UK Group Holdings Ltd,31053
24183,SUGA INTERNATIONAL HOLDINGS LIMITED,24183
15978,SUGAR MOUNTAIN LLC,15978
23754,Sugonosh LLC,23754
1079,SUHA SAGBAN,1079
26122,SUI GENERIS SAFETY LLC,26122
22971,Sul Minas America LLC,22971
18129,SULLIDEN MINING CAPITAL INC.,18129
25820,SULLIVAN & STANLEY,25820
29615,SULLIVAN AND CROMWELL,29615
29299,SULLIVAN AND WORCESTER,29299
23877,SULNOX,23877
25774,"SUMA CAPITAL, SGEIC, S.A.",25774
25053,Sumac Geomatics Inc,25053
9848,SUMARIA SYSTEMS INC,9848
12937,SUMEET SOHAL O/A HEALTH MEDICA KITCHENER,12937
22331,SUMIDA AG,22331
20767,SUMISHO OSAKA GAS WATER UK LIMITED,20767
20609,SUMITOMO MITSUI BANKING CORPORATION,20609
16553,SUMITOMO MITSUI TRUST (UK) LIMITED,16553
20366,"SUMITOMO RUBBER USA, LLC",20366
24268,SUMITOVANT BIOPHARMA LTD,24268
23271,Summa Therapeutics LLC,23271
24888,Summer Splash LLC,24888
14822,SUMMIQ AG,14822
22669,SUMMIT ASCENT HOLDINGS LIMITED,22669
15768,SUMMIT BROADBAND INC,15768
10086,SUMMIT COUNSELLING GROUP INC.,10086
16071,SUMMIT MEDICAL CENTER LLC,16071
27275,SUMMIT MIDSTREAM PARTNERS,27275
27237,SUMMIT MIDSTREAM PARTNERS LP,27237
692,SUMMIT POWER INTERNATIONAL LIMITED,692
11151,SUMMIT PROFESSIONAL SERVICES INC.,11151
22040,Summit Services Inc dba Summit Payroll,22040
21756,"SUMMIT STAFFING, INC.",21756
1376,SUMMIT TECH,1376
11685,SUMMIT THERAPEUTICS,11685
421,SUMMIT THERAPEUTICS PLC,421
22292,Summit Treestands LLC,22292
1378,SUMMIT WRITING ACADEMY LTD.,1378
25751,Summyx Inc,25751
21262,SUMO GROUP PLC,21262
6409,SUMO LOGIC,6409
18607,SUN CAPITAL VALORES,18607
1778,SUN COAST CONSULTING LTD.,1778
23313,SUN COAST RESOURCES INC,23313
31468,Sun Communications,31468
12416,SUN DREAMS S.A.,12416
19025,SUN HING VISION GROUP HOLDINGS LIMITED,19025
31265,"Sun Mountain Sports, Inc.",31265
31677,Sun Orchard,31677
13040,SUN PROJECT MANAGEMENT INC.,13040
26500,SUNAC CHINA HOLDINGS LIMITED,26500
20517,SUNBELT RENTALS,20517
24411,SUNBIRD ENGINE FINANCE LIMITED,24411
9772,SUNBROTHERS LLC DBA SUN WARRIOR,9772
3438,SUNCAYR O/B 8996598 CANADA INC.L,3438
9523,SUNCO CIVIL CONSULTING LTD.,9523
20741,SUNCOLOMBIA SAS,20741
9903,SUNCORP,9903
2987,SUNDAGAS PTE LTD,2987
676,SUNDAY RILEY MODERN SKINCARE LLC,676
23498,SUNDAYSKY LTD,23498
22798,SUNDT AIR HOLDING AS,22798
23797,"SUNGARD AS NEW HOLDINGS, LLC",23797
23705,SUNNY OPTICAL TECHNOLOGY (GROUP) COMPANY LIMITED,23705
24236,SUNNY PHARMTECH INC.,24236
4780,SUNRAM SYSTEMS INC.,4780
23175,Sunright International of America Inc,23175
15945,SUNRISE COMMUNICATIONS GROUP AG,15945
27002,Sunrise Electric Bicycles,27002
23847,SUNRISE HOLDINGS LLC,23847
18200,SUNRISE SHOPRITE,18200
18255,"SUNS LEGACY HOLDINGS, LLC",18255
12556,SUNSHINE TOP B.V.,12556
5771,SUNSPRING,5771
21545,SUNSPRING METALS CORPORATION,21545
31747,Sunstate,31747
29222,SUNSTEIN KHAN,29222
6410,SUNTRUST BANKS INC,6410
13191,SUNWATER LTD,13191
25497,SUNWAY RE CAPITAL ADVISORS (SG) PTE LTD,25497
23497,SUNWEB GROUP HOLDINGS BV / SUNSCREEN BONDCO SCA,23497
24558,Sunwest Screen Graphics Ltd,24558
3064,SUOMETRY INC,3064
23408,Super ATV LLC Madison Commercial Properties LLC Madison Industrial Properties LLC,23408
23143,SUPER CAPITAL,23143
22758,"SUPER CENTER CONCEPTS, INC DBA SUPERIOR GROCERS",22758
24282,SUPER GROUP LTD,24282
6411,SUPER LUCKY CASINO INC,6411
4725,SUPER MICRO COMPUTER,4725
9275,SUPER MICRO COMPUTER INC,9275
25414,Super Retro LLC,25414
14950,SUPER73 INC,14950
23176,SUPERCELL OY,23176
11114,SUPERCHARGED RACING OF WRENTHAM,11114
25072,Supercharged Racing of Wrentham LLC & Supercharged Management Co LLC,25072
808,SUPERCOM LTD,808
22543,SUPERDRY PLC,22543
24725,SUPERFUND ASSET MANAGEMENT GMBH,24725
11044,SUPERHUMAN STRENGHT INC.,11044
10634,SUPERHUMAN STRENGTH INC.,10634
31168,"Superior Controls Holdings, LLC",31168
540,SUPERIOR DUCT FABRIACTION INC,540
24460,Superior Fireworks LLC dba Superior Celebrations,24460
22694,Superior Float Tanks LLC,22694
6467,SUPERIOR PLUS CORP,6467
26627,Superior Seating Hospitality,26627
18555,SUPERIOR TRAMPOLINE MANUFACTURING,18555
13727,SUPERKUL INC.,13727
21518,"SUPERLEAF, INC.",21518
11144,SUPERLOOP LIMITED,11144
24468,Supertramp Custom Trampoline LLC,24468
17040,"SUPERTRAMP CUSTOM TRAMPOLINE, LLC",17040
1636,SUPERTRAMP CUSTOM TRAMPOLINES,1636
5663,SUPP BUDDY,5663
2480,SUPPLEMENTS GLOBAL,2480
1207,SUPPORTING ROLES INTERACTIVE TRAINING INC.,1207
9626,SUPREME CORES PRJECT GELFRO,9626
28598,SUPREME GROUP HOLDING SARL,28598
24409,SUPREME VENTURES,24409
31247,Supremia International Ltd,31247
4379,SURA AMERICANA ASSET MANAGEMENT,4379
25460,Sure Lock Packaging Inc,25460
13829,SURECALL CONTACT CENTERS LTD.,13829
16890,SURESCAN,16890
23242,SureScan Corp,23242
11217,SURF ARCHITECTURE,11217
23792,SURFACE TRANSFORMS PLC,23792
20754,SURFACES GROUP,20754
26397,Surge Columbia LLC dba Surge Columbia,26397
28596,Surge Richmond LLC,28596
20597,"SURGE RICHMOND, LLC",20597
11795,SURGE SUPPRESSION,11795
847,SURGE SUPPRESSION LLC,847
26993,"SURGENT PARENT, LLC",26993
17450,"SURGICAL PRODUCT SOLUTIONS, LLC",17450
1368,SURGICAL PRODUCTS SOLUTIONS LLC,1368
13461,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,13461
3761,SURGICORP INC.,3761
17692,SURICHANGE BANK N.V.,17692
16423,SURNE MUTUA DE SEGUROS,16423
