"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/experience_rating/analysis_table/total_ol_selected_ult_to_tiv","total_ol_selected_ult_to_tiv","float","output","n/a","Incurred per
TIV(000s)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/gnwp_nominal_calc","gnwp_nominal_calc","float","output","n/a","Gross Net
Premium -
Loaded from BI","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/gnwp_nominal_ovd","gnwp_nominal_ovd","float","input","optional","Gross Net
Premium -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/gnwp_nominal","gnwp_nominal","float","output","n/a","Gross Net
Written
Premium","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_incurred_calc","attr_incurred_calc","float","output","n/a","Incurred -
Loaded from BI","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_incurred_ovd","attr_incurred_ovd","float","input","optional","Incurred -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/attr_incurred","attr_incurred","float","output","n/a","Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_incurred_calc","large_incurred_calc","float","output","n/a","Incurred -
Loaded from BI","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_incurred_ovd","large_incurred_ovd","float","input","optional","Incurred -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/large_incurred","large_incurred","float","output","n/a","Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_incurred_calc","cat_incurred_calc","float","output","n/a","Incurred -
Loaded from BI","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_incurred_ovd","cat_incurred_ovd","float","input","optional","Incurred -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/cat_incurred","cat_incurred","float","output","n/a","Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/rate_inc_calc","rate_inc_calc","float","output","n/a","Rate
Change -
Default","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/rate_inc_ovd","rate_inc_ovd","float","input","optional","Rate
Change -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/rate_inc","rate_inc","float","output","n/a","Rate
Change","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/rate_cum","rate_cum","float","output","n/a","Rate
Change
Index","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/inf_inc_calc","inf_inc_calc","float","output","n/a","Inflation
-
Default","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/inf_inc_ovd","inf_inc_ovd","float","input","optional","Inflation
-
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/inf_inc","inf_inc","float","output","n/a","Inflation","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/inf_cum","inf_cum","float","output","n/a","Inflation
Index","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_pct_ultimate_calc","attr_pct_ultimate_calc","float","output","n/a","%Ultimate
Attritional -
Calculated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_pct_ultimate_ovd","attr_pct_ultimate_ovd","float","input","optional","%Ultimate
Attritional -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/large_pct_ultimate_calc","large_pct_ultimate_calc","float","output","n/a","%Ultimate
Large -
Calculated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_pct_ultimate_ovd","large_pct_ultimate_ovd","float","input","optional","%Ultimate
Large -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/cat_pct_ultimate_calc","cat_pct_ultimate_calc","float","output","n/a","%Ultimate
Cat -
Calculated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_pct_ultimate_ovd","cat_pct_ultimate_ovd","float","input","optional","%Ultimate
Cat -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/attr_ielr_calc","attr_ielr_calc","float","output","n/a","IELR
Attritional -
Calculated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ielr_ovd","attr_ielr_ovd","float","input","optional","IELR
Attritional -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/large_ielr_calc","large_ielr_calc","float","output","n/a","IELR
Large -
Calculated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ielr_ovd","large_ielr_ovd","float","input","optional","IELR
Large -
Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/cat_ielr_calc","cat_ielr_calc","float","output","n/a","IELR
Cat -
Calculated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ielr_ovd","cat_ielr_ovd","float","input","optional","IELR
Cat -
 Override","None","n/a","['task_start_renewal']"
"cds/experience_rating/analysis_table/gnwp_ol","gnwp_ol","float","output","n/a","Gross Net
Premium -
On-Levelled","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_incurred","attr_ol_incurred","float","output","n/a","Attritional
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_incurred","large_ol_incurred","float","output","n/a","Large
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_incurred","cat_ol_incurred","float","output","n/a","Cat
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_incurred","total_ol_incurred","float","output","n/a","Total
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_pct_ultimate","attr_pct_ultimate","float","output","n/a","Development
Pattern","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_method","attr_method","str","output","n/a","Method","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_cl_ultimate","attr_ol_cl_ultimate","float","output","n/a","CL -
Ultimate
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_bf_ultimate","attr_ol_bf_ultimate","float","output","n/a","BF -
Ultimate
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_ielr_ultimate","attr_ol_ielr_ultimate","float","output","n/a","IELR -
Ultimate
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_selected_ultimate","attr_ol_selected_ultimate","float","output","n/a","Attritional
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_cl_lr","attr_ol_cl_lr","float","output","n/a","CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_bf_lr","attr_ol_bf_lr","float","output","n/a","BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_ielr","attr_ol_ielr","float","output","n/a","IELR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/attr_ol_selected_ulr","attr_ol_selected_ulr","float","output","n/a","Attritional
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_pct_ultimate","large_pct_ultimate","float","output","n/a","Large
Development
Pattern","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_method","large_method","str","output","n/a","Method","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_credibility","large_credibility","float","output","n/a","Large
Credibility","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_cl_ultimate","large_ol_cl_ultimate","float","output","n/a","Large
CL -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_bf_ultimate","large_ol_bf_ultimate","float","output","n/a","Large
BF -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_ielr_ultimate","large_ol_ielr_ultimate","float","output","n/a","Large
IELR -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_selected_ultimate","large_ol_selected_ultimate","float","output","n/a","Large
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_cl_lr","large_ol_cl_lr","float","output","n/a","Large
CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_bf_lr","large_ol_bf_lr","float","output","n/a","Large
BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_ielr","large_ol_ielr","float","output","n/a","Large
IELR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/large_ol_selected_ulr","large_ol_selected_ulr","float","output","n/a","Large
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_pct_ultimate","cat_pct_ultimate","float","output","n/a","Cat
Development
Pattern","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_method","cat_method","str","output","n/a","Method","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_cl_ultimate","cat_ol_cl_ultimate","float","output","n/a","Cat
CL -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_bf_ultimate","cat_ol_bf_ultimate","float","output","n/a","Cat
BF -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_ielr_ultimate","cat_ol_ielr_ultimate","float","output","n/a","Cat
IELR -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_selected_ultimate","cat_ol_selected_ultimate","float","output","n/a","Cat
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_cl_lr","cat_ol_cl_lr","float","output","n/a","Cat
CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_bf_lr","cat_ol_bf_lr","float","output","n/a","Cat
BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_ielr","cat_ol_ielr","float","output","n/a","Cat
IELR
(BP)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/cat_ol_selected_ulr","cat_ol_selected_ulr","float","output","n/a","Cat
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_pct_ultimate","total_pct_ultimate","float","output","n/a","Total
Development
Pattern","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_cl_ultimate","total_ol_cl_ultimate","float","output","n/a","Total
CL -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_bf_ultimate","total_ol_bf_ultimate","float","output","n/a","Total
BF -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_ielr_ultimate","total_ol_ielr_ultimate","float","output","n/a","Total
IELR -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_selected_ultimate","total_ol_selected_ultimate","float","output","n/a","Total
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_cl_lr","total_ol_cl_lr","float","output","n/a","Total
CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_bf_lr","total_ol_bf_lr","float","output","n/a","Total
BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_ielr","total_ol_ielr","float","output","n/a","Total
IELR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/total_ol_selected_ulr","total_ol_selected_ulr","float","output","n/a","Total
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/wgt_include","wgt_include","float","output","n/a","Include","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/wgt_decay","wgt_decay","float","output","n/a","Decay
Factor","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/wgt_exposure","wgt_exposure","float","output","n/a","Exposure
Factor","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/wgt_pct_ult","wgt_pct_ult","float","output","n/a","Development
Factor","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/wgt_overall_initial","wgt_overall_initial","float","output","n/a","Overall
(intermediate)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table/wgt_overall_final","wgt_overall_final","float","output","n/a","Overall
(Final)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table","analysis_table","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/yoa_label","yoa_label","str","output","n/a","YOA","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/tiv_calc","tiv_calc","float","output","n/a","Exposure TIV
Backfilled
(Source Currency)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/tiv_ovd","tiv_ovd","float","output","n/a","Exposure TIV
Override
(Source Currency)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/tiv","tiv","float","output","n/a","Exposure TIV
(Source Currency)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/gnwp_ol_dup","gnwp_ol_dup","float","output","n/a","GN Premium -
Onlevelled","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/total_ol_selected_ultimate_dup","total_ol_selected_ultimate_dup","float","output","n/a","Ultimate
Incurred -
Inflated and
Projected","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included/total_ol_selected_ulr_dup","total_ol_selected_ulr_dup","float","output","n/a","Total ULR -
On-Levelled
and
Projected","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total_included","analysis_table_total_included","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/yoa_label","yoa_label","str","output","n/a","YOA","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/gnwp_ol","gnwp_ol","float","output","n/a","Gross Net
Premium -
On-Levelled","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_incurred","attr_ol_incurred","float","output","n/a","Attritional
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_incurred","large_ol_incurred","float","output","n/a","Large
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_incurred","cat_ol_incurred","float","output","n/a","Cat
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_incurred","total_ol_incurred","float","output","n/a","Total
Incurred -
Inflated","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_cl_ultimate","attr_ol_cl_ultimate","float","output","n/a","CL -
Ultimate
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_bf_ultimate","attr_ol_bf_ultimate","float","output","n/a","BF -
Ultimate
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_ielr_ultimate","attr_ol_ielr_ultimate","float","output","n/a","IELR -
Ultimate
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_selected_ultimate","attr_ol_selected_ultimate","float","output","n/a","Attritional
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_cl_lr","attr_ol_cl_lr","float","output","n/a","CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_ielr","attr_ol_ielr","float","output","n/a","IELR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_bf_lr","attr_ol_bf_lr","float","output","n/a","BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/attr_ol_selected_ulr","attr_ol_selected_ulr","float","output","n/a","Attritional
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_cl_ultimate","large_ol_cl_ultimate","float","output","n/a","Large
CL -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_bf_ultimate","large_ol_bf_ultimate","float","output","n/a","Large
BF -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_ielr_ultimate","large_ol_ielr_ultimate","float","output","n/a","Large
IELR -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_selected_ultimate","large_ol_selected_ultimate","float","output","n/a","Large
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_cl_lr","large_ol_cl_lr","float","output","n/a","Large
CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_ielr","large_ol_ielr","float","output","n/a","Large
IELR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_bf_lr","large_ol_bf_lr","float","output","n/a","Large
BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/large_ol_selected_ulr","large_ol_selected_ulr","float","output","n/a","Large
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_cl_ultimate","cat_ol_cl_ultimate","float","output","n/a","Cat
CL -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_bf_ultimate","cat_ol_bf_ultimate","float","output","n/a","Cat
BF -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_ielr_ultimate","cat_ol_ielr_ultimate","float","output","n/a","Cat
IELR -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_selected_ultimate","cat_ol_selected_ultimate","float","output","n/a","Cat
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_cl_lr","cat_ol_cl_lr","float","output","n/a","Cat
CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_ielr","cat_ol_ielr","float","output","n/a","Cat
IELR
(BP)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_bf_lr","cat_ol_bf_lr","float","output","n/a","Cat
BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/cat_ol_selected_ulr","cat_ol_selected_ulr","float","output","n/a","Cat
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_cl_ultimate","total_ol_cl_ultimate","float","output","n/a","Total
CL -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_bf_ultimate","total_ol_bf_ultimate","float","output","n/a","Total
BF -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_ielr_ultimate","total_ol_ielr_ultimate","float","output","n/a","Total
IELR -
Final
Incurred","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_selected_ultimate","total_ol_selected_ultimate","float","output","n/a","Total
Final
Ultimate","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_cl_lr","total_ol_cl_lr","float","output","n/a","Total
CL ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_ielr","total_ol_ielr","float","output","n/a","Total
IELR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_bf_lr","total_ol_bf_lr","float","output","n/a","Total
BF ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total/total_ol_selected_ulr","total_ol_selected_ulr","float","output","n/a","Total
Final
ULR","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_total","analysis_table_total","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/yoa_label","yoa_label","str","output","n/a","YOA","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/tiv_calc","tiv_calc","float","output","n/a","Exposure TIV
Backfilled
(Source Currency)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/tiv","tiv","float","output","n/a","Exposure TIV
(Source Currency)","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/rate_inc_calc","rate_inc_calc","float","output","n/a","Rate
Change -
Default","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/rate_inc","rate_inc","float","output","n/a","Rate
Change","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/rate_cum","rate_cum","float","output","n/a","Rate
Change
Index","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/inf_inc_calc","inf_inc_calc","float","output","n/a","Inflation
-
Default","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/inf_inc","inf_inc","float","output","n/a","Inflation","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy/inf_cum","inf_cum","float","output","n/a","Inflation
Index","n/a","n/a","n/a"
"cds/experience_rating/analysis_table_cy","analysis_table_cy","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/example_structure/example_child1","example_child1","float","input","required","Example Child 1","0","n/a","n/a"
"cds/example_structure/example_child2","example_child2","float","input","required","Example Child 2","0","n/a","n/a"
"cds/example_structure","example_structure","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/policy_option_id","policy_option_id","int","output","n/a","Policy Option ID","n/a","n/a","n/a"
"cds/broker_contact","broker_contact","str","input","required","Broker Contact","","n/a","n/a"
"cds/case_pricing_analysis_location","case_pricing_analysis_location","str","input","optional","Case Pricing Analysis Filepath","None","n/a","n/a"
"cds/risk_info/product","product","str","output","n/a","Product","n/a","n/a","n/a"
"cds/risk_info/product_bool","product_bool","bool","input","required","Include Non-Appearance:","False","['rarc_task']","n/a"
"cds/risk_info/event_name","event_name","str","input","required","Event Name","","n/a","n/a"
"cds/risk_info","risk_info","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/bi/last_run_status","last_run_status","str","output","n/a","Status - Last load","n/a","n/a","[{'task': 'task_sql_bi_data', 'reset': False}]"
"cds/bi/last_run_date","last_run_date","str","output","n/a","Date - Last load","n/a","n/a","[{'task': 'task_sql_bi_data', 'reset': False}]"
"cds/bi/last_run_value","last_run_value","str","output","n/a","Check Value - Last load of BI Data","n/a","n/a","[{'task': 'task_sql_bi_data', 'reset': False}]"
"cds/bi/calc_run_value","calc_run_value","str","output","n/a","Check Value - Calculated","n/a","n/a","n/a"
"cds/bi/check_run_consistent","check_run_consistent","str","output","n/a","Reload Data?","n/a","n/a","n/a"
"cds/bi","bi","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/ihs/last_run_status","last_run_status","str","output","n/a","Status - Last load of IHS Data","n/a","n/a","['task_fetch_ihs_data']"
"cds/ihs/last_run_date","last_run_date","str","output","n/a","Date - Last load of IHS Data","n/a","n/a","['task_fetch_ihs_data']"
"cds/ihs/last_run_value","last_run_value","str","output","n/a","Check Value - Last load of IHS Data","n/a","n/a","['task_fetch_ihs_data']"
"cds/ihs/calc_run_value","calc_run_value","str","output","n/a","IHS data to be extracted","n/a","['task_fetch_ihs_data']","n/a"
"cds/ihs/check_run_consistent","check_run_consistent","str","output","n/a","Does data need to be reloaded:","n/a","n/a","n/a"
"cds/ihs/internal_error_msg","internal_error_msg","str","input","optional","Internal Error Message","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail/country_code","country_code","str","input","optional","Country Code","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail/risk_name","risk_name","str","input","optional","Risk Name","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail/updated_on","updated_on","date","input","optional","Updated Date","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail/value","value","float","input","optional","Value","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail/latest_outlook","latest_outlook","str","input","optional","Outlook","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail/latest_description","latest_description","str","input","optional","Outlook Description","None","n/a","['task_fetch_ihs_data']"
"cds/ihs/ihs_detail","ihs_detail","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/ihs","ihs","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_factors/policy_term","policy_term","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/rating_factors/use_nm_app_old_model","use_nm_app_old_model","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/rating_factors/use_determ_agg_calc","use_determ_agg_calc","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/rating_factors/is_migrated","is_migrated","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/rating_factors/disable_validation","disable_validation","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/rating_factors","rating_factors","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rate_on_line_factors/migrated_rol_bound","migrated_rol_bound","float","input","optional","Migrated RoL Bound","None","n/a","n/a"
"cds/rate_on_line_factors/migrated_rol_quote","migrated_rol_quote","float","input","optional","Migrated RoL Quote","None","n/a","n/a"
"cds/rate_on_line_factors/migrated_rol_all","migrated_rol_all","float","input","optional","Migrated RoL All","None","n/a","n/a"
"cds/rate_on_line_factors","rate_on_line_factors","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_2","show_layer_2","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_3","show_layer_3","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_4","show_layer_4","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_5","show_layer_5","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_6","show_layer_6","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/expiring_policy_option_id","expiring_policy_option_id","int","override","n/a","Expiring Policy Option","n/a","['expiring_policy_fetch_task', 'rarc_task']","['task_start_renewal', 'sync_expiring_ids']"
"cds/rate_change/has_fetch_not_run","has_fetch_not_run","bool","input","required","Not set","True","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/has_fetch_run","has_fetch_run","bool","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/has_rarc_not_run","has_rarc_not_run","bool","input","required","Not set","True","n/a","['rarc_task']"
"cds/rate_change/has_rarc_run","has_rarc_run","bool","output","n/a","Not set","n/a","n/a","['rarc_task']"
"cds/rate_change/rarc_run_again_message","rarc_run_again_message","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/rarc_message_show","rarc_message_show","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/layer_mapping","layer_mapping","str","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/instructions","instructions","str","input","required","Instructions","The rate change tab calculates the change in premium associated with each component (detailed descriptions in the table below). The most appropriate method to obtain a rate change is to calculate the change on premium rather than the change in underlying factors as there are numerous interactions and products to consider.

                    To calculate the rate change, please follow the steps below:
                    1) The user should fist click 'Fetch Expiring Data' to initialise the rate change calculation.
                    2) Select mapping between renewing layers and expiry, this needs to be a 1-1 mapping. For new layers that do not have any link to expiring layer, set the expiring layer to the blank value.
                    3) If there have been any changes to the previous tabs (including the first instance of reaching this tab in any record/YOA), please press 'Calculate Rate Change'.
                    4) The rater will derive the rate changes to each component from the user input.
                    5) The user will be able to override the rate change values as appropriate in the 'UW Selected %' column.
                    6) To recalculate rate change following further changes, please press 'Calculate Rate Change' again.
                    7) Following the task running, the user will be able to override 'Expiring' and 'Renewal' fields with rate change automatically calculating WITHOUT having to run the task again. 

                    _Rate Change Components Include:_
                    _**Exposure Change**_: Driven by changes to base premium due to market cap, assets, country, industry, and ADR percentage
                    _**Risk Characteristics Change**_: Driven by changes to schedule modifiers
                    _**Deductible Change**_: Driven by changes to excesses, and deductibles
                    _**Limit Change**_: Driven by changes to limits 
                    _**Terms and Conditions Change**_: Driven by changes to coverages selected
                    _**Other Change**_: Driven by any other factors such as brokerage
                    ","n/a","n/a"
"cds/rate_change/expiring_inception_date","expiring_inception_date","date","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/expiring_expiry_date","expiring_expiry_date","date","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/rarc_coverage_use","rarc_coverage_use","bool","output","n/a","Not set","n/a","n/a","n/a"
